license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,cccupdatedate,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,11/23/2021,COMPLETE,MR283065,"New England Treatment Access, LLC.",Franklin,MA,02038,42.069834,-71.424046,5 Forge Parkway,,Franklin,MA,02038,POINT (-71.15444 42.199156),POINT (-71.424046 42.069834),5 Forge Parkway,,Franklin,MA,02038,38-4055241,MRN283065,Thu Jun 25 2020 13:31:16 GMT-0400 (Eastern Daylight Time),Fri Mar 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,APPROVED,RP201822,RP201822,Not a DBE,,,Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Oct 21 2019 09:27:23 GMT-0400 (Eastern Daylight Time),Mon Jun 29 2020 08:11:28 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:22:45 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 01 2023 04:00:00 GMT-0400 (Eastern Daylight Time),162 Grove St,N/A,Norfolk County,1500,10000,02038,Franklin,Norfolk,42.199156,-71.15444,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,4/1/2022,COMPLETE,MR283288,"Holland Brands NA, LLC",North Attleborough,MA,02760,41.938335,-71.349291,55 Henshaw,,Brighton,MA,02135,POINT (-71.102131 41.778329),POINT (-71.349290 41.9383350),55 Henshaw,,Brighton,MA,02135,84-2349396,MRN283288,Fri May 22 2020 08:33:48 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:18:52 GMT-0400 (Eastern Daylight Time),,False,,,,,,,,,Not a DBE,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 16 2020 20:59:45 GMT-0500 (Eastern Standard Time),Thu Aug 06 2020 07:24:12 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:18:33 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),1320 S Washington St,N/A,Bristol County,1500,10000,02760,North Attleboro,Bristol,41.778329,-71.102131,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,8/23/2021,COMPLETE,MR283153,ReLeaf Alternative Inc.,Mansfield,MA,02048,42.014699,-71.232305,34 Brentwood Drive,,North Easton,MA,02356,POINT (-71.102131 41.778329),POINT (-71.232304 42.014699),34 Brentwood Drive,,North Easton,MA,02356,83-4134887,MRN283153,Thu Apr 23 2020 17:11:12 GMT-0400 (Eastern Daylight Time),Mon Apr 13 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Sep 25 2020 19:23:11 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Not a DBE,,,Thu Jul 15 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Nov 27 2019 13:06:37 GMT-0500 (Eastern Standard Time),Fri Jul 17 2020 08:13:59 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:31:59 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 25 2023 04:00:00 GMT-0400 (Eastern Daylight Time),321 School St,N/A,Bristol County,1500,10000,02048,Mansfield,Bristol,41.778329,-71.102131,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,7/5/2022,COMPLETE,MR282682,"Mayflower Medicinals, Inc.",Boston,MA,02134,42.349077,-71.129601,230 Harvard Avenue,,Boston,MA,02134,POINT (-71.073493 42.334948),POINT (-71.129600 42.3490770),33 Union Street,Suite 2,Boston,MA,02108,47-5013962,MRN282682,Tue Jul 13 2021 14:37:30 GMT-0400 (Eastern Daylight Time),Mon Mar 29 2021 13:18:53 GMT-0400 (Eastern Daylight Time),Thu Aug 19 2021 13:20:02 GMT-0400 (Eastern Daylight Time),True,no,,,,,APPROVED,RP201883,RP201883,Not a DBE,,,Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon May 06 2019 09:35:50 GMT-0400 (Eastern Daylight Time),Fri Jul 16 2021 09:32:06 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 14:26:33 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),230 Harvard Ave,N/A,Suffolk County,1500,10000,02134,Allston,Suffolk,42.334948,-71.073493,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,7/20/2021,COMPLETE,MR282742,"Olde World Remedies, Inc.",Lynn,MA,01901,42.456487,-70.972918,50 Congress Street,Suite 420,Boston,MA,02109,POINT (-70.970827 42.635475),POINT (-70.972917 42.4564870),50 Congress Street,Suite 420,Boston,MA,02109,47-4390517,MRN282742,Fri Dec 06 2019 17:48:09 GMT-0500 (Eastern Standard Time),Thu Sep 19 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,RPA201932,Not a DBE,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue May 28 2019 14:34:23 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:22:33 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),953 Western Ave,N/A,Essex County,300,10000,01901,Lynn,Essex,42.635475,-70.970827,Northeast,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,9/4/2020,COMPLETE,MR282730,"Apothca, Inc.",Arlington,MA,02476,42.424408,-71.184719,99 Development Rd,,Fitchburg,MA,01420,POINT (-71.275566 42.459085),POINT (-71.184719 42.424408),99 Development Rd,,Fitchburg,MA,01420,81-4591516,MRN282730,Wed Dec 11 2019 11:44:57 GMT-0500 (Eastern Standard Time),Tue Jun 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Feb 07 2020 11:06:49 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201880,RPA201880,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 22 2019 16:07:19 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:06:26 GMT-0500 (Eastern Standard Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 10 2024 03:00:00 GMT-0500 (Eastern Standard Time),1386 Massachusetts Ave,N/A,Middlesex County,300,10000,02476,Arlington,Middlesex,42.459085,-71.275566,Northeast,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,2/22/2022,COMPLETE,MR281863,Just Healthy LLC,Northampton,MA,01060,42.319054,-72.62856,58 Pleasant Street,,Northampton,MA,01060,POINT (-72.62073 42.322256),POINT (-72.628559 42.3190540),202 State Street,,Northampton,MA,01060,82-5031284,MRN281863,Wed Sep 04 2019 14:27:00 GMT-0400 (Eastern Daylight Time),Mon Jan 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 05 2019 11:34:24 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201898,RPA201898,Not a DBE,,,Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Sep 05 2018 10:59:57 GMT-0400 (Eastern Daylight Time),Thu Sep 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:43:36 GMT-0500 (Eastern Standard Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 03:00:00 GMT-0500 (Eastern Standard Time),58 Pleasant St,N/A,Hampshire County,300,10000,01060,Northampton,Hampshire,42.322256,-72.62073,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281745,"Green Railroad Group, Inc.",Great Barrington,MA,01230,42.195716,-73.363053,68 Main Street,2,Lenox,MA,01240,POINT (-73.209889 42.396128),POINT (-73.363052 42.1957159),68 Main Street,2,Lenox,MA,01240,83-2175129,MRN281745,Fri Sep 20 2019 16:16:35 GMT-0400 (Eastern Daylight Time),Mon May 20 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Feb 04 2020 16:14:53 GMT-0500 (Eastern Standard Time),False,,,,,,,,,Not a DBE,,,,Wed Jul 25 2018 18:03:01 GMT-0400 (Eastern Daylight Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:35:26 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),82 Railroad St,N/A,Berkshire County,300,10000,01230,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283234,"Green Choice Dispensaries, LLC",Blackstone,MA,01504,42.018997,-71.537413,114 Main Street,,Blackstone,MA,01504,POINT (-71.840209 42.329642),POINT (-71.537413 42.0189969),247 Old North Street,,Kingston,RI,02881,99-0101222,MRN283234,Mon Dec 20 2021 15:47:14 GMT-0500 (Eastern Standard Time),Mon Oct 25 2021 11:32:21 GMT-0400 (Eastern Daylight Time),,False,no,,,,,,,,Not a DBE,,,,Thu Jan 16 2020 12:12:29 GMT-0500 (Eastern Standard Time),Thu Dec 23 2021 13:29:09 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:54:35 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 21 2024 04:00:00 GMT-0400 (Eastern Daylight Time),114 Main St,N/A,Worcester County,1500,10000,01504,Blackstone,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,6/1/2020,COMPLETE,MR282118,"Nature's Remedy of Massachusetts, Inc.",Tyngsborough,MA,01879,42.695084,-71.437708,110 Turnpike Road,SUITE 114,Westborough,MA,01581,POINT (-71.275566 42.459085),POINT (-71.437708 42.6950840),110 Turnpike Road,SUITE 114,Westborough,MA,01581,82-0797573,MRN282118,Wed Jan 16 2019 16:35:41 GMT-0500 (Eastern Standard Time),Wed Jan 02 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Apr 05 2019 13:34:44 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201923,RPA201923,Not a DBE,,,Thu Mar 05 2020 03:00:00 GMT-0500 (Eastern Standard Time),Mon Dec 03 2018 13:50:38 GMT-0500 (Eastern Standard Time),Tue Feb 26 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 04 2019 16:39:19 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon May 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),420 Middlesex Rd,N/A,Middlesex County,300,5000,01879,Tyngsboro,Middlesex,42.459085,-71.275566,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,8/29/2019,COMPLETE,MR281817,SOLAR THERAPEUTICS,Somerset,MA,02725,41.729049,-71.17291,1400 Brayton Point Rd,,SOMERSET,MA,02725,POINT (-71.102131 41.778329),POINT (-71.172910 41.7290490),1400 Brayton Point Rd,,SOMERSET,MA,02725,82-3644660,MRN281817,Wed Apr 17 2019 13:19:11 GMT-0400 (Eastern Daylight Time),Mon Nov 19 2018 00:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 03 2019 10:28:12 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Not a DBE,,,Thu Aug 08 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 20 2018 11:00:39 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 30 2019 14:03:35 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1400 Brayton Point Rd,N/A,Bristol County,300,5000,02725,Somerset,Bristol,41.778329,-71.102131,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,3/13/2023,COMPLETE,MR283997,"Discern'd Cannabis Purveyors, Inc.",Grafton,MA,01519,42.224272,-71.70479,130 Worcester Street,,North Grafton,MA,01536,POINT (-71.840209 42.329642),POINT (-71.704790 42.2242719),4 Elizabeth Street,,North Grafton,MA,01536,85-4085177,MRN283997,Wed Jan 13 2021 14:05:07 GMT-0500 (Eastern Standard Time),Tue Jan 05 2021 09:46:54 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 16:31:56 GMT-0400 (Eastern Daylight Time),False,no,,,,,,,,Minority-Owned Business,,,Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Dec 28 2020 13:16:08 GMT-0500 (Eastern Standard Time),Thu Jan 14 2021 11:57:14 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:52:08 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),130 Worcester St,N/A,Worcester County,1500,10000,01519,Grafton,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283460,"CNA Stores, Inc.",Boston,MA,02125,42.323607,-71.053971,70 Von Hillern Street,,Boston,MA,02125,POINT (-71.073493 42.334948),POINT (-71.053971 42.3236070),57 S Hunt Road,,Amesbury,MA,01913,83-1233238,MRN283460,Mon Sep 19 2022 11:28:14 GMT-0400 (Eastern Daylight Time),Tue Jul 26 2022 10:53:59 GMT-0400 (Eastern Daylight Time),Mon Apr 03 2023 11:28:42 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Veteran-Owned Business,,,,Fri Apr 17 2020 11:46:28 GMT-0400 (Eastern Daylight Time),Tue Nov 08 2022 10:21:42 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 13:05:41 GMT-0500 (Eastern Standard Time),Mon Apr 03 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 03 2024 04:00:00 GMT-0400 (Eastern Daylight Time),70 Von Hillern St,N/A,Suffolk County,1500,10000,02125,Boston,Suffolk,42.334948,-71.073493,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,3/7/2019,COMPLETE,MR281274,"Caroline's Cannabis, LLC",Uxbridge,MA,01569,42.063179,-71.669461,640 Douglas Street,,Uxbridge,MA,01569,POINT (-71.840209 42.329642),POINT (-71.669460 42.0631789),P.O. Box 175,,Douglas,MA,01516,82-2327750,MRN281274,Wed Sep 12 2018 16:44:56 GMT-0400 (Eastern Daylight Time),Mon Aug 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Oct 22 2018 14:01:37 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Woman-Owned Business,,,Thu Feb 07 2019 03:00:00 GMT-0500 (Eastern Standard Time),Wed Apr 18 2018 21:38:14 GMT-0400 (Eastern Daylight Time),Fri Sep 21 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 18 2018 14:36:04 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 25 2023 04:00:00 GMT-0400 (Eastern Daylight Time),640 Douglas St,N/A,Worcester County,300,5000,01569,Uxbridge,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,2/4/2021,COMPLETE,MR281426,"Health Circle, Inc.",Rockland,MA,02370,42.164783,-70.902398,21 Commerce Road,,Rockland,MA,02370,POINT (-70.818958 41.978877),POINT (-70.902398 42.164783),44 Amys Way,,Scitute,MA,02066,47-4634005,MRN281426,Wed Dec 12 2018 11:09:55 GMT-0500 (Eastern Standard Time),Wed Dec 05 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jul 19 2019 09:48:20 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201911,RP201911,Not a DBE,,,Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue May 15 2018 14:44:03 GMT-0400 (Eastern Daylight Time),Fri Dec 21 2018 00:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 29 2019 11:52:00 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),21 Commerce Rd,N/A,Plymouth County,300,5000,02370,Rockland,Plymouth,41.978877,-70.818958,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,7/1/2021,COMPLETE,MR282670,"KRD Growers, LLC",Clinton,MA,01510,42.424464,-71.689036,155 State Street,Suite 3,Newburyport,MA,01950,POINT (-71.840209 42.329642),POINT (-71.689036 42.424464),155 State Street,Suite 3,Newburyport,MA,01950,83-2994003,MRN282670,Wed May 20 2020 12:45:54 GMT-0400 (Eastern Daylight Time),Fri Nov 15 2019 00:00:00 GMT-0500 (Eastern Standard Time),,False,,,,,,,,,Not a DBE,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 01 2019 16:07:19 GMT-0400 (Eastern Daylight Time),Thu May 21 2020 10:25:11 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:09:50 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sun Dec 10 2023 03:00:00 GMT-0500 (Eastern Standard Time),89 Parker St,N/A,Worcester County,300,10000,01510,Clinton,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,7/5/2022,COMPLETE,MR283886,"Sira Naturals, Inc.",Watertown,MA,02472,42.364651,-71.180512,300 Trade Center Drive,Suite 7700,Woburn,MA,01801,POINT (-71.275566 42.459085),POINT (-71.180511 42.3646510),300 Trade Center Drive,Suite 7700,Woburn,MA,01801,46-5147723,MRN283886,Thu Apr 08 2021 17:24:35 GMT-0400 (Eastern Daylight Time),Tue Jan 19 2021 13:52:18 GMT-0500 (Eastern Standard Time),,True,no,,,,,APPROVED,RP201855,RP201855,Not a DBE,,,Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Nov 09 2020 18:56:35 GMT-0500 (Eastern Standard Time),Thu Apr 15 2021 13:43:25 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:43:56 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Sep 18 2023 04:00:00 GMT-0400 (Eastern Daylight Time),48 N Beacon St,N/A,Middlesex County,1500,10000,02472,Watertown,Middlesex,42.459085,-71.275566,Northeast,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284645,Pure Oasis LLC,Boston,MA,02135,42.349297,-71.163291,"398 Columbus Ave, Suite 148",Suite 148,Boston,MA,02116,POINT (-71.073493 42.334948),POINT (-71.163291 42.349297),398 Columbus Ave,Suite 148,Boston,MA,02116,82-5029450,MRN284645,Tue May 17 2022 10:31:01 GMT-0400 (Eastern Daylight Time),Mon May 02 2022 16:06:35 GMT-0400 (Eastern Daylight Time),Tue Jul 19 2022 09:08:19 GMT-0400 (Eastern Daylight Time),True,yes,EE201868,APPROVED,EE201868,EE201868,,,,Not a DBE,,,,Mon Apr 25 2022 13:59:03 GMT-0400 (Eastern Daylight Time),Fri May 27 2022 07:17:07 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 11:59:31 GMT-0400 (Eastern Daylight Time),Tue Jul 19 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),535 Washington St,N/A,Suffolk County,,5000,02135,Brighton,Suffolk,42.334948,-71.073493,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/16/2018,COMPLETE,MR281268,Cultivate Holdings LLC,Leicester,MA,01524,42.252304,-71.946064,1764 Main Street,,Leicester,MA,01524,POINT (-71.840209 42.329642),POINT (-71.946064 42.2523040),PO Box 245,,Leicester,MA,01524,82-3671586,MRN281268,Tue Jul 03 2018 16:02:41 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 23 2018 13:52:24 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201845,RP201845,Not a DBE,,,Thu Oct 04 2018 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 18 2018 14:05:39 GMT-0400 (Eastern Daylight Time),Thu Jun 28 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 23 2018 09:07:52 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Sep 26 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1764 Main St,N/A,Worcester County,300,5000,01524,Leicester,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,8/29/2022,COMPLETE,MR282424,Ironstone Express Inc.,Uxbridge,MA,01569,42.040799,-71.620092,454 Quaker hwy,,Uxbridge,MA,01569,POINT (-71.840209 42.329642),POINT (-71.620092 42.040799),p.o box 101,574 Blackstone St,UXBRIDGE,MA,01569,83-4174397,MRN282424,Fri Mar 20 2020 13:57:20 GMT-0400 (Eastern Daylight Time),Thu Jan 23 2020 00:00:00 GMT-0500 (Eastern Standard Time),Wed Jun 10 2020 09:28:22 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Not a DBE,,,Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Feb 20 2019 17:43:26 GMT-0500 (Eastern Standard Time),Tue Apr 07 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:26:16 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),454 Quaker Hwy,N/A,Worcester County,300,10000,01569,Uxbridge,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,8/11/2021,COMPLETE,MR282028,"Mission MA, Inc.",Brookline,MA,02215,42.351487,-71.121834,640 Lincoln St.,,Worcester,MA,01605,POINT (-71.073493 42.334948),POINT (-71.121834 42.3514869),"5060 N. 40th Street, Suite 120",,Phoenix,AZ,85018,47-3906035,MRN282028,Mon Feb 11 2019 15:49:18 GMT-0500 (Eastern Standard Time),Fri Dec 07 2018 00:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 24 2019 10:47:04 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201863,RP201863,Not a DBE,,,Thu Jul 15 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 06 2018 13:07:32 GMT-0500 (Eastern Standard Time),Thu Feb 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu May 16 2019 13:36:30 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Dec 22 2023 03:00:00 GMT-0500 (Eastern Standard Time),1024 Commonwealth Ave,N/A,Norfolk County,300,5000,02215,Boston,Suffolk,42.334948,-71.073493,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
