license_number,business_dba_name,CEID,license_type,LicenseStatus,premise_county,id,licensing_authority_id,licensing_authority,license_designation,premise_state,license_status_date,license_term,issue_date,expiration_date,business_legal_name,business_owner_name,business_structure,business_email,activity,parcel_number,business_image_url,business_phone,business_website,data_refreshed_date,premise_street_address,premise_city,delivery,license_status,premise_latitude,premise_longitude,premise_zip_code
83105845927394572716,Digipath Labs Inc,L015,Medical Laboratory,Active,Clark,83105845927394572716,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DIGIPATH LABS INC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
83532245732859606034,Indoor Garden Farms Llc,P124,Medical Production,Active,Carson City,83532245732859606034,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INDOOR GARDEN FARMS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
83631623793439141188,Las Vegas Wellness And Compassion Llc,P045,Medical Production,Active,Clark,83631623793439141188,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LAS VEGAS WELLNESS AND COMPASSION LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
83748527583958617705,"Production Series, A Series Of Just Quality Llc",P085,Medical Production,Active,Clark,83748527583958617705,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,"Production Series, a series of JUST QUALITY LLC",,,,,,,,,2023-11-13 00:00:00,,,,,,,
83760475147127946601,Waveseer Of Las Vegas Llc,RD132,Retail Dispensary,Active,Clark,83760475147127946601,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF LAS VEGAS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
83887504703736981918,Gti Nevada Llc,C088,Medical Cultivation,Active,Carson City,83887504703736981918,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GTI NEVADA LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
84492500962215939022,Mj Distributing P132 Llc,RP132,Retail Production,Non-Operational,Lincoln,84492500962215939022,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MJ DISTRIBUTING P132 LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
84513239111237996349,Fswfl Llc,P086,Medical Production,Active,Clark,84513239111237996349,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FSWFL LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
84556983876657114479,Bioneva Innovations Of Carson City Llc,RC116,Retail Cultivation,Non-Operational,Carson City,84556983876657114479,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,BIONEVA INNOVATIONS OF CARSON CITY LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
84652245898179365094,Agua Street Llc,P101,Medical Production,Active,Clark,84652245898179365094,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,AGUA STREET LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
84716656554039635124,Euphoria Wellness Llc,RD161,Retail Dispensary,Active,Clark,84716656554039635124,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,EUPHORIA WELLNESS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
84814002515725547131,Indoor Garden Farms Llc,C188,Medical Cultivation,Active,Carson City,84814002515725547131,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INDOOR GARDEN FARMS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
85063635909503746760,Mbnv Gt Llc,C082,Medical Cultivation,Active,Clark,85063635909503746760,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MBNV GT LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
85088942249422976277,Mj Distributing C201 Llc,C201,Medical Cultivation,Active,Lincoln,85088942249422976277,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MJ DISTRIBUTING C201 LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
85215650926863546256,Greenmart Of Nevada Llc,C038,Medical Cultivation,Non-Operational,Clark,85215650926863546256,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENMART OF NEVADA LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
85328377411031437311,Nuleaf Clv Dispensary Llc,D069,Medical Dispensary,Active,Clark,85328377411031437311,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF CLV DISPENSARY LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
85529550360873527457,Alternative Medicine Association Lc,RC087,Retail Cultivation,Active,Clark,85529550360873527457,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ALTERNATIVE MEDICINE ASSOCIATION LC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
85577035657658637557,Cheyenne Medical Reno Rd265 Llc,RD265,Retail Dispensary,Active,Washoe,85577035657658637557,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CHEYENNE MEDICAL RENO RD265 LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
85989668785068222523,Nuleaf Incline Dispensary Llc,D068,Medical Dispensary,Active,Washoe,85989668785068222523,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF INCLINE DISPENSARY LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
86197696254559983253,Nevada Group Wellness,T053,Retail Distributor,Active,Clark,86197696254559983253,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA GROUP WELLNESS,,,,,,,,,2023-11-13 00:00:00,,,,,,,
86333920465371267488,Floret Nevada Llc,C128,Medical Cultivation,Non-Operational,Washoe,86333920465371267488,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FLORET NEVADA LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
86676611642251332763,Libra Wellness Center Llc,RP094,Retail Production,Active,Clark,86676611642251332763,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIBRA WELLNESS CENTER LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
86796832513123164153,Rg Highland Enterprises Inc,C040,Medical Cultivation,Non-Operational,Clark,86796832513123164153,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,RG HIGHLAND ENTERPRISES INC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
86872835457840733677,Blossum Group,P033,Medical Production,Active,Clark,86872835457840733677,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,BLOSSUM GROUP,,,,,,,,,2023-11-13 00:00:00,,,,,,,
86917349659898787217,Healing Gardens Llc,RC065,Retail Cultivation,Active,Washoe,86917349659898787217,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HEALING GARDENS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
87368054906371447180,Clover Creek Organics Llc,C195,Medical Cultivation,Active,Lincoln,87368054906371447180,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLOVER CREEK ORGANICS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
87399830870483264660,5Seat Investments Llc,C054,Medical Cultivation,Non-Operational,Carson City,87399830870483264660,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,5SEAT INVESTMENTS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
87459024312627195378,Floret Nevada Llc,RP074,Retail Production,Non-Operational,Washoe,87459024312627195378,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FLORET NEVADA LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
87515585387527356791,Miller Farms Llc,C189,Medical Cultivation,Active,Humboldt,87515585387527356791,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MILLER FARMS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
87529746323214502953,Redwood Warehouse Llc,RC029,Retail Cultivation,Active,Clark,87529746323214502953,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,REDWOOD WAREHOUSE LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
87780384583047744472,Silver State Cultivation Llc,C001,Medical Cultivation,Active,Washoe,87780384583047744472,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER STATE CULTIVATION LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
88066209745143423581,Nevada Organic Remedies Llc,RD219,Retail Dispensary,Active,Washoe,88066209745143423581,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
88234039028324550335,Gravitas Nevada Ltd,RC017,Retail Cultivation,Active,Clark,88234039028324550335,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GRAVITAS NEVADA LTD,,,,,,,,,2023-11-13 00:00:00,,,,,,,
88242054656300627601,Nevada Organic Remedies Llc,C094,Medical Cultivation,Active,Clark,88242054656300627601,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
88485267558396597365,Nevada Wholesalers Llc,T005,Retail Distributor,Active,Washoe,88485267558396597365,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA WHOLESALERS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
88853210986743836974,Nevada Organic Remedies Llc,RP063,Retail Production,Active,Clark,88853210986743836974,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
88867726382068964531,Cclv Production Llc,P008,Medical Production,Active,Clark,88867726382068964531,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CCLV PRODUCTION LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
88939271215332828859,Gti Nevada Llc,P057,Medical Production,Active,Carson City,88939271215332828859,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GTI NEVADA LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
88979305974946506142,5Seat Investments Llc,RC054,Retail Cultivation,Active,Carson City,88979305974946506142,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,5SEAT INVESTMENTS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
89150991379442950323,Wscc Inc,C099,Medical Cultivation,Active,Washoe,89150991379442950323,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WSCC INC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
89159011597971380984,Indoor Garden Farms Llc,RP124,Retail Production,Active,Carson City,89159011597971380984,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INDOOR GARDEN FARMS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
89468956878290453653,Deep Roots Harvest Inc.,RD398,Retail Dispensary,Active,Clark,89468956878290453653,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEEP ROOTS HARVEST INC.,,,,,,,,,2023-11-13 00:00:00,,,,,,,
89537461737742132623,Nevada Organic Remedies Llc,RC094,Retail Cultivation,Active,Clark,89537461737742132623,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
89609808832073380382,Vegas Valley Growers North Llc,T087,Retail Distributor,Active,Clark,89609808832073380382,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS NORTH LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
89742177109335581723,Tryke Companies So Nv Llc,C031,Medical Cultivation,Active,Clark,89742177109335581723,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRYKE COMPANIES SO NV LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
89946375130130279835,Matrix Nv Llc,RC150,Retail Cultivation,Active,Clark,89946375130130279835,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MATRIX NV LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
90069815947957903573,Greenway Health Community Llc,P097,Medical Production,Active,Clark,90069815947957903573,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENWAY HEALTH COMMUNITY LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
90401540947579963618,Picksy Llc,RD088,Retail Dispensary,Active,Clark,90401540947579963618,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PICKSY LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
90407355365374748577,Franklin Bioscience Nv Llc,C096,Medical Cultivation,Active,Clark,90407355365374748577,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FRANKLIN BIOSCIENCE NV LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
90592175969002138512,Caliente Development Company Llc,P130,Medical Production,Active,Lincoln,90592175969002138512,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CALIENTE DEVELOPMENT COMPANY LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
90871747675505722966,Matrix Nv Llc,T049,Retail Distributor,Active,Clark,90871747675505722966,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MATRIX NV LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
90933499176351138997,Tryke Companies So Nv Llc,RP021,Retail Production,Active,Clark,90933499176351138997,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRYKE COMPANIES SO NV LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
90960690296001615551,Wellness & Caregivers Of Nevada Nlv Llc,C102,Medical Cultivation,Active,Clark,90960690296001615551,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WELLNESS & CAREGIVERS OF NEVADA NLV LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91478689709272683797,Pure Tonic Concentrates Llc,T069,Retail Distributor,Active,Washoe,91478689709272683797,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PURE TONIC CONCENTRATES LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91506097831949778203,Natural Medicine Llc,C052,Medical Cultivation,Active,Clark,91506097831949778203,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NATURAL MEDICINE LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91561606388674337757,Nuleaf Clark Dispensary Llc,D065,Medical Dispensary,Active,Clark,91561606388674337757,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF CLARK DISPENSARY LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91604693916166507699,Nye Natural Medicinal Solutions Llc,P107,Medical Production,Active,Nye,91604693916166507699,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NYE NATURAL MEDICINAL SOLUTIONS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91699344709241623241,Matrix Nv Llc,C150,Medical Cultivation,Active,Clark,91699344709241623241,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MATRIX NV LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91774703539749161675,Nevada Organic Remedies Llc,RD216,Retail Dispensary,Non-Operational,Clark,91774703539749161675,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91781014075623623744,Erp Llc,RL008,Retail Laboratory,Active,Clark,91781014075623623744,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ERP LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91898576786334086098,Pure Growers Llc,C200,Medical Cultivation,Active,Lander,91898576786334086098,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PURE GROWERS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91919879561417233233,Deep Roots Harvest Inc.,C070,Medical Cultivation,Active,Clark,91919879561417233233,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEEP ROOTS HARVEST INC.,,,,,,,,,2023-11-13 00:00:00,,,,,,,
91945512284376080256,Las Vegas Wellness And Compassion Llc,RP045,Retail Production,Active,Clark,91945512284376080256,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LAS VEGAS WELLNESS AND COMPASSION LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
92244691457822473044,Gb Sciences Las Vegas Llc,P075,Medical Production,Active,Clark,92244691457822473044,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GB SCIENCES LAS VEGAS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
92649426386553165175,Wscc Inc,D111,Medical Dispensary,Active,Washoe,92649426386553165175,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WSCC INC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
92756922633355597858,Waveseer Of Las Vegas Llc,T088,Retail Distributor,Non-Operational,Clark,92756922633355597858,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF LAS VEGAS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
92850781556706199610,Acres Medical Llc,P011,Medical Production,Active,Clark,92850781556706199610,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ACRES MEDICAL LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
92866687124231712790,Lnp Llc,C196,Medical Cultivation,Active,Elko,92866687124231712790,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LNP LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
92992684275319542983,Luff Enterprises Nv Inc,C057,Medical Cultivation,Non-Operational,Clark,92992684275319542983,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LUFF ENTERPRISES NV INC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
93052076991207348450,Nnv Operations I Inc,P091,Medical Production,Active,Washoe,93052076991207348450,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NNV OPERATIONS I INC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
93277852865535573437,Cn Licenseco I Inc,P066,Medical Production,Active,Clark,93277852865535573437,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CN LICENSECO I INC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
93412679890472430861,Etw Management Group Llc,C023,Medical Cultivation,Non-Operational,Clark,93412679890472430861,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ETW MANAGEMENT GROUP LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
93439780759921309382,Naturex Ii Llc,D080,Medical Dispensary,Active,Clark,93439780759921309382,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NATUREX II LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
93508162879541088544,Blossum Group,C059,Medical Cultivation,Active,Clark,93508162879541088544,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,BLOSSUM GROUP,,,,,,,,,2023-11-13 00:00:00,,,,,,,
93630646219340157177,Redwood Warehouse Llc,C029,Medical Cultivation,Active,Clark,93630646219340157177,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,REDWOOD WAREHOUSE LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
93968461789695028039,Nevada Wellness Center Llc,RD009,Retail Dispensary,Active,Clark,93968461789695028039,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA WELLNESS CENTER LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
94090342955467020377,Clark Nmsd Llc,D187,Medical Dispensary,Active,Clark,94090342955467020377,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLARK NMSD LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
94104154254817748080,Livfree Wellness Llc A Nevada Limited Liability Company,RC043,Retail Cultivation,Non-Operational,Washoe,94104154254817748080,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-11-13 00:00:00,,,,,,,
94253900611417199817,Healing Gardens Llc,C065,Medical Cultivation,Active,Washoe,94253900611417199817,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HEALING GARDENS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
94438795810074465171,Euphoria Wellness Llc,C072,Medical Cultivation,Active,Clark,94438795810074465171,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,EUPHORIA WELLNESS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
94529609730879618408,Southern Nevada Growers Llc,RP090,Retail Production,Active,Clark,94529609730879618408,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SOUTHERN NEVADA GROWERS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
94874395420441656510,Mm Development Company Inc,RC004,Retail Cultivation,Active,Nye,94874395420441656510,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
94990085567833686204,Clover Creek Organics Llc,RC195,Retail Cultivation,Active,Lincoln,94990085567833686204,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLOVER CREEK ORGANICS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
95048400048491208130,Gb Sciences Las Vegas Llc,RP075,Retail Production,Active,Clark,95048400048491208130,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GB SCIENCES LAS VEGAS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
95236492630065454507,Fidelis Holdings Henderson Llc,RP081,Retail Production,Active,Clark,95236492630065454507,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FIDELIS HOLDINGS HENDERSON LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
95291970896852649642,Natures Kindest Llc,RC008,Retail Cultivation,Active,Clark,95291970896852649642,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NATURES KINDEST LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
95302683028057246767,Picksy Llc,D088,Medical Dispensary,Active,Clark,95302683028057246767,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PICKSY LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
95511225987908029386,Clear River Llc,RP047,Retail Production,Active,Clark,95511225987908029386,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLEAR RIVER LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
95697016138994411312,Silver State Cultivation Llc,RC001,Retail Cultivation,Active,Washoe,95697016138994411312,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER STATE CULTIVATION LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
95763041184463754261,Csnlv Llc,P113,Medical Production,Active,Clark,95763041184463754261,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CSNLV LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
96039018489825397587,Waveseer Of Las Vegas Llc,RC079,Retail Cultivation,Active,Clark,96039018489825397587,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF LAS VEGAS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
96417488157624490728,Medical Cannabis Healing Llc,RP112,Retail Production,Active,Clark,96417488157624490728,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MEDICAL CANNABIS HEALING LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
96448648950663179929,Harvest Foundation Llc The,RC086,Retail Cultivation,Suspended,Clark,96448648950663179929,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HARVEST FOUNDATION LLC THE,,,,,,,,,2023-11-13 00:00:00,,,,,,,
96547001649135383498,Wellness & Caregivers Of Nevada Ii Llc,C118,Medical Cultivation,Active,Clark,96547001649135383498,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WELLNESS & CAREGIVERS OF NEVADA II LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
96804690721657828547,Livfree Wellness Llc A Nevada Limited Liability Company,C043,Medical Cultivation,Non-Operational,Washoe,96804690721657828547,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-11-13 00:00:00,,,,,,,
96811174139333626999,Vegas Valley Growers North Llc,RP005,Retail Production,Active,Clark,96811174139333626999,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS NORTH LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
96822610504919713285,Tgig Llc,RD048,Retail Dispensary,Active,Nye,96822610504919713285,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TGIG LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
97028286992913304766,Gti Nevada Llc,RD099,Retail Dispensary,Active,Carson City,97028286992913304766,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GTI NEVADA LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
97059765338438920065,Waveseer Of Las Vegas Llc,P053,Medical Production,Active,Clark,97059765338438920065,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF LAS VEGAS LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
97519348303293892007,Kynd-Strainz Llc,D110,Medical Dispensary,Active,Washoe,97519348303293892007,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,KYND-STRAINZ LLC,,,,,,,,,2023-11-13 00:00:00,,,,,,,
