license_number,business_legal_name,business_dba_name,Street,premise_city,premise_zip_code,data_refreshed_date,license_type,license_designation,Licensee Name,License Number,Address,Zipcode,Microbials,Mycotoxins,Residual Solvents,id,license_status,licensing_authority_id,licensing_authority,premise_state,license_status_date,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_phone,business_email,business_image_url,premise_street_address,premise_county,premise_latitude,premise_longitude,business_website
402R-00228,PG RETAIL I LLC,Backcountry Cannabis Company,"329 Belleview Avenue, Unit A",Crested Butte,81224,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00228,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00187,LIGHTSHADE LABS LLC,Lightshade,445 North Federal Boulevard,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00187,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00952,YBARK LLC,YBARK LLC,2885 West 44th Avenue,Denver,80211,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00952,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00733,MHFS LLC,Good Chemistry,"2563 15th Street, Suite 103",Denver,80211,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00733,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00530,DP & D HOLDINGS LLC,Durango Rec Room,"145 East College Drive, Units 1, 2, 3, 4 & 5",Durango,81301,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00530,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00136,TUMBLEWEED STEAMBOAT LLC,RK ENTERPRISES,2093 Curve Plaza Unit C-103 ,Steamboat Springs,80487,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00136,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00950,GRAND MESA GROUP INC,PUR CANNABLISS,130 North Grand Mesa Drive,Cedaredge,81413,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00950,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00613,YUMA WAY LLC,1136 Yuma,1136 North Yuma Court,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00613,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00838,IGADI LTD,IgadI,"843 West Agate Avenue, Unit A",Granby,80446,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00838,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00659,NATURES KISS CANNABIS SERVICES HEALTH & WELLNESS LLC,Natures Kiss,4332 South Broadway,Englewood,80113,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00659,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00942,YUMA WAY LLC,Stadium Gardens,5441 Quebec Street,Commerce City,80022,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00942,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00438,505 CENTER LLC,Pure Marijuana Dispensary,505 West 40th Avenue ,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00438,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00489,IGADI LTD,IgadI,171 Lawrence Street,Central City,80427,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00489,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00829,JWJ INC,The Green House Durango,730 South Camino Del Rio,Durango,81301,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00829,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00977,SUN HOUSE CB LLC,Sun House,309 Belleview Avenue,Crested Butte,81224,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00977,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00127,GATSBY HOLDINGS LLC,Billo,3150 Ingles Lane,Steamboat Springs,80487,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00127,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00399,WELLNESS CENTER OF THE ROCKIES INC,The Center,600 South Broadway,Denver,80209,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00399,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00132,BOTANACARE LLC,bgood,"11450 Cherokee Street, Units A6 and A7,",Northglenn,80234,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00132,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00554,SMOKE HOLDCO LLC,Star Buds,5740 South College Avenue Unit A,Fort Collins,80525,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00554,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01011,THE DANDELION LLC,The Dandelion,845 Walnut Street,Boulder,80302,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01011,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00846,BLAZIN OG LLC,BLAZIN OG LLC,4995 North Lima Street,Denver,80239,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00846,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00868,MWCS LLC,ANNA,735 East Jefferson Street ,Hayden,81639,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00868,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00488,HIGH PLAINS STRAINS LLC,High Plainz Strains & Dispensary LLC,17280 North Frontage Road,Log Lane Village,80705,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00488,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00495,MJLQ LLC,Green Rino,3450 North Brighton Boulevard,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00495,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00044,RD INDUSTRIES II LLC,House Of Dankness,10555 East 45th Avenue,Denver,80239,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00044,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00046,DP RETAIL 112 LLC,Green Dragon,5130 East Colfax Avenue,Denver,80220,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00046,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00481,IEROS LLC,Life Flower Dispensary,4966 Leetsdale Drive,Glendale,80246,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00481,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00340,PEAK HOLDINGS GROUP LLC,Peak,260 North Broadway ,Denver,80203,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00340,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00144,CO-AGRONOMICS LLC,The Green Depot,2020 South Broadway,Denver,80210,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00144,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00806,LIVWELL IV LLC,LivWell,2565 North Interstate 25,Pueblo,81008,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00806,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00768,JWJ INC,The Green House Silverton,"71463 US Highway 550, Unit A",Silverton,81433,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00768,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00933,PAONIA PURPLE INC,Paonia Purple,204 2nd Street,Paonia,81428,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00933,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00749,WHISPER CONSULTING GROUP LLC,Elevated,9800 North 119th Street,Longmont,80501,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00749,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00900,D & D CONSULTING INC,Kaya Cannabis,12018 West Jewell Avenue Unit B & C,Lakewood,80228,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00900,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00140,SILVERPEAK CORP,SILVERPEAK CORP,"520 East Cooper Avenue, Units LL2 & LL3",Aspen,81611,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00140,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00682,THE 404 LLC,THE 404 LLC,404 North Greenwood Street,Pueblo,81003,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00682,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00954,CHAMBERS RS LLC,Social Cannabis,4405 Chambers Road Unit 101,Denver,80239,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00954,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00434,RJJ DILLON LLC,Native Roots Dillon,850 Little Beaver Trail,Dillon,80435,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00434,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00946,KATERHOLZIG LLC,The Snowmass Dispensary,16 Kearns Road Suite 202,Snowmass Village,81615,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00946,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00996,FIRST CLASS 2 LLC,Red Roots,3680 Morrison Road,Denver,80219,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00996,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00702,SOUTH PUEBLO LLC,Colorado Cannabis Exchange,3377 South Interstate 25,Pueblo,81004,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00702,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00160,ASPEN P&P LLC,JARS Cannabis,"710 East Durant Avenue, Unit E-1",Aspen,81611,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00160,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00717,CHRONIC THERAPY-CORTEZ LLC,CHRONIC THERAPY-CORTEZ LLC,1020 South Broadway Avenue,Cortez,81321,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00717,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00038,DP RETAIL 101 LLC,Green Dragon,930 West Byers Place,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00038,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00898,I & S LLC,SILVER STEM FINE CANNABIS,1086 West Littleton Boulevard,Littleton,80120,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00898,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00830,KUSH MOUNTAIN LLC,Wild Wild Weed,335 6th Street,Las Animas,81054,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00830,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00219,MAGGIES FARM LLC,Maggie's Farm,"74 North Component Drive, Suite 170",Pueblo West,81007,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00219,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00590,JVT ENTERPRISES INC,COLORADO CANNABIS CONNECTION,"4550 South Kipling Street, Unit 4",Denver,80127,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00590,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00913,LIBERTYS LLC,Pinnerz Recreational,23 North Highway 17,Hooper,81136,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00913,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00402,NEW WORLD ALTERNATIVE HEALTHCARE LLC,Telluride Bud Company,"3473 Main Avenue, Units 10 &11",Durango,81301,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00402,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00615,FROZEN SMOKE DISPENSARY LLC,Frozen Smoke Dispensary,"500 West Highway 50, Unit 103",Gunnison,81230,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00615,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00356,GREEN KIWI 5 LLC,LivWell,101 West Railroad Avenue,Mancos,81328,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00356,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00754,PLAIN JANE ORGANICS LLC,Fire Flower,4490 Bent Brothers Boulevard Units B1-B2,Colorado City,81019,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00754,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00121,GM SANTA FE LLC,Elite Cannabis,1410 South Santa Fe Drive,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00121,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00697,GREEN SATIVA LLC,GREEN SATIVA LLC,"8411 Pecos Street, Unit G & H",Federal Heights,80260,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00697,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00772,IGADI LTD,IgadI,4170 Ute Highway,Lyons,80540,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00772,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00985,GREAT DIVIDE LETTUCE COLONY INC,GREAT DIVIDE LETTUCE COLONY INC,78902 US Highway 40,Winter Park,80482,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00985,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01004,ROOTS MANAGEMENT LLC,BAHAMA MAMA CRAFT CANNABIS,3000 Folsom Street,Boulder,80304,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01004,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00656,MJM HOLDINGS LIMITED,Sticky Fingerz,3954 North Williams Street,Denver,80205,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00656,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00125,DENVER COMPASSIONATE CARE GIVERS,Rocky Mountain High,965 South Colorado Boulevard,Denver,80246,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00125,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00297,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,350 South Potomac Street,Aurora,80012,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00297,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00925,YUMA SE LLC,YUMA SE LLC,"4440 Morrison Road, Unit 103",Denver,80219,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00925,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00430,"Green Around You Mergerco, LLC",GOLDEN MEDS,"970 South Oneida Street, Unit 15",Denver,80224,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00430,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00671,RJL ASSET MANAGEMENT LLC,The Spot 420,3504 North Elizabeth Street,Pueblo,81008,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00671,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00298,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,6020 West 20th Avenue,Edgewater,80214,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00298,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00299,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,645 Water Street,Silver Plume,80476,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00299,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00303,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,14301 East Colfax Avenue,Aurora,80011,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00303,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00304,JS INVESTMENTS AURORA LLC,JARS Cannabis,6260 South Gun Club Road,Aurora,80016,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00304,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00305,JS INVESTMENTS AURORA LLC,JARS Cannabis,"4343 South Buckley Road, Unit E",Aurora,80015,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00305,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00711,THC2 INC,THE HAPPY CAMPER CANNABIS COMPANY,420 Wine Valley Road,Palisade,81526,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00711,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00311,BROW ACQUISITIONS AURORA LLC,Xclusive Cannabis,"15200 East 6th Avenue, Unit 1 ",Aurora,80011,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00311,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00494,STONE T.M.C. LLC,The Stone,4842 Morrison Road Unit 420,Denver,80219,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00494,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00218,GAS AND GRASS LLC,Lemonade,"4500 North Washington Street, Unit B",Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00218,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00959,GOODFLOWER LLC,GOODFLOWER,1101 Village Road UL4B & UL5B,Carbondale,81623,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00959,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00327,MAGNOLIA ROAD INC,Magnolia Road Cannabis Company,1750 30th Street Unit 84A,Boulder,80301,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00327,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00312,EMPIRE DEVELOPMENT INC,Rocky Mountain Cannabis,228 Byers Avenue,Fraser,80442,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00312,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00337,PG RETAIL I LLC,Natures Medicine,10575 Melody Drive Suite 101,Northglenn,80234,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00337,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00361,CANNABIS FOR HEALTH LLC,Pig 'N' Whistle,4801 West Colfax Avenue,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00361,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00159,DOUBLE BROW LLC,Emerald Fields,2215 East Mississippi Avenue,Denver,80209,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00159,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00022,SBUD LLC,Star Buds,1640 East Evans Avenue,Denver,80210,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00022,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00816,SILVERPEAK CORP,The Dab by Silverpeak - Louisville Courtesy Road,1063 Courtesy Road ,Louisville,80027,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00816,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00355,GREEN KIWI 4 LLC,LivWell,1819 East Main Street,Cortez,81321,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00355,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00462,SILVERPEAK CORP,The Dab by Silverpeak,23 Mel Ray Road,Glenwood Springs,81601,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00462,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00415,B WELL LLC,B WELL LLC,"5420 Arapahoe Avenue, Suite E",Boulder,80303,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00415,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00988,GOLDEN ALTERNATIVE MEDICINE LLC,Verts Neighborhood Dispensary,511 Orchard Street 2nd Floor,Golden,80401,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00988,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00716,CHIMERA STRATEGIES INC,Terrapin Care Station,650 20th Avenue,Longmont,80501,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00716,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00903,LIVWELL XVI LLC,LivWell,3600 South Wadsworth Boulevard Units C D & E,Lakewood,80235,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00903,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00040,ASCEND II LLC,Ascend Cannabis Co,3555 South Yosemite Street,Denver,80237,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00040,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00386,CANNA CLUB LLC,CANNA CLUB LLC,4012 West 38th Avenue,Denver,80212,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00386,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00041,EXCELSIOR MANAGEMENT LLC,TWEEDLEAF,2383 South Downing Street,Denver,80210,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00041,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00235,LIVWELL VII LLC,LivWell,900 North College Avenue,Fort Collins,80524,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00235,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00400,PIONEER INTERESTS COLFAX LLC,Lova Colfax,3121 East Colfax Avenue,Denver,80206,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00400,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00263,J and J ENTERPRISES INC,Pagosa Therapeutics,235 Bastille Drive,Pagosa Springs,81147,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00263,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00408,PG RETAIL I LLC,LaConte's Clone Bar & Dispensary,105 East 7th Avenue,Denver,80203,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00408,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00052,NATURES HERBS & WELLNESS CENTER,Nature's Herbs & Wellness Center,540 27th Street,Garden City,80631,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00052,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00147,SUNRISE SOLUTIONS,SUNRISE SOLUTIONS,43 Main Street,Bailey,80421,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00147,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00496,FREEDOM ROAD GARDEN LTD,Freedom Road,2600 Freedom Road,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00496,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00981,SMOKIN' COWBOY LLC,SMOKIN' COWBOY LLC,7840 6th Street,Wellington,80549,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00981,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00715,LS BOUTIQUES LLC,Lucy Sky Cannabis Boutique,4444 South Federal Boulevard ,Sheridan,80110,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00715,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00369,ELK MOUNTAIN TRADING POST LLC,Elk Mountain Trading Post LLC,170 East 3rd Street,De Beque,81630,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00369,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00953,NEBRINA UNIVERSITY LLC,NEBRINA UNIVERSITY LLC,2431 South University Boulevard,Denver,80210,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00953,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00852,KIND CRAIG LLC,BlackJack Cannabis,33 West Victory Way,Craig,81625,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00852,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00385,CANNA CLUB LLC,CANNA CLUB LLC,3814 Walnut Street,Denver,80205,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00385,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00883,KIND GUNNISON LLC,THE KIND CASTLE MARIJUANA SUPERSTORE,151 West US Highway 50,Gunnison,81230,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00883,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00519,RME GROUP LLC,AFFINITY,7739 East Colfax Avenue,Denver,80220,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00519,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00077,HIGH COUNTRY SUPPLY LLC,Colorado Harvest Company,1178 South Kalamath Street,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00077,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00133,SUMMIT WELLNESS,DENREC Denver Recreational Dispensary,"2117 Larimer Street, Unit 1,",Denver,80205,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00133,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00654,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,4151 East Kentucky Avenue,Glendale,80246,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00654,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00766,LIVWELL IX LLC,LivWell,"8860 Federal Boulevard, Suite 66E",Federal Heights,80260,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00766,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00076,MAGNA MARKETING INC,Herbs 4 You,20 East 9th Avenue,Denver,80203,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00076,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00149,NEW WORLD ALTERNATIVE HEALTHCARE LLC,Telluride Bud Company,135 South Spruce Street,Telluride,81435,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00149,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
