application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,ccclastupdated,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,6/29/2020,COMPLETE,MR282033,"Temescal Wellness of Massachusetts, LLC",Framingham,1701.0,,,665 Cochituate Road,Suite 1B,Worcester,MA,1701,POINT (-71.275566 42.459085),POINT (-71.385261 42.3071770),665 Cochituate Rd,Second Floor,Framingham,MA,1701,83-2756477,MRN282033,Mon Nov 18 2019 11:15:50 GMT-0500 (Eastern Standard Time),Wed Jun 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 20:22:03 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201850,RPA201850,Not a DBE,,,Thu Apr 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 08 2018 09:33:34 GMT-0500 (Eastern Standard Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:30:15 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Feb 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1701.0,Framingham,Middlesex,42.459085,-71.275566,Central MA,Suite 1B,MA,42.307177,-71.385262,,2/12/2024,"Temescal Wellness of Massachusetts, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MP282054,"Greenbridge Technologies, LLC",Tyngsborough,1879.0,,,18 Progress Avenue,,Tyngsborough,MA,1879,POINT (-71.275566 42.459085),POINT (-71.444704 42.6754990),18 Progress Avenue,,Tyngsborough,MA,1879,85-3938524,MPN282054,Thu Apr 29 2021 09:37:48 GMT-0400 (Eastern Daylight Time),Wed Mar 31 2021 17:18:57 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Wed Mar 17 2021 10:34:12 GMT-0400 (Eastern Daylight Time),Fri Apr 30 2021 09:42:01 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:00:54 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1879.0,Tyngsboro,Middlesex,42.459085,-71.275566,,,MA,42.675499,-71.444704,,2/12/2024,"Greenbridge Technologies, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,11/21/2022,COMPLETE,MP281460,"MassGrow, LLC",Athol,1331.0,,,125 Cambridgepark Drive,#301,Cambridge,MA,2140,POINT (-71.840209 42.329642),POINT (-72.222183 42.5963920),125 Cambridgepark Drive,#301,Cambridge,MA,2140,82-5308871,MPN281460,Fri May 17 2019 16:38:06 GMT-0400 (Eastern Daylight Time),Wed Mar 20 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2019 11:36:17 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 10 2018 15:20:42 GMT-0400 (Eastern Daylight Time),Thu Apr 18 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 30 2019 13:56:22 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1331.0,Athol,Worcester,42.329642,-71.840209,Western MA,,MA,42.596392,-72.222183,,2/12/2024,"MassGrow, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,12/9/2020,COMPLETE,MR281844,CTDW LLC,Salem,1970.0,,,11 Larchmont Street,,Salem,MA,1970,POINT (-70.970827 42.635475),POINT (-70.893878 42.5187469),11 Larchmont Street,,Salem,MA,1970,83-1824620,MRN281844,Mon Oct 07 2019 11:02:02 GMT-0400 (Eastern Daylight Time),Mon Aug 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Wed Aug 29 2018 13:53:08 GMT-0400 (Eastern Daylight Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:31:08 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1970.0,Salem,Essex,42.635475,-70.970827,Northeast,,MA,42.518747,-70.893879,,2/12/2024,CTDW LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,,COMPLETE,MP281564,NS AJO Holdings Inc.,Fitchburg,1420.0,,,67 Dana Street,Unit 1,Cambridge,MA,2138,POINT (-71.840209 42.329642),POINT (-71.847296 42.5515070),67 Dana Street,Unit 1,Cambridge,MA,2138,85-5166002,MPN281564,Tue Dec 24 2019 09:15:24 GMT-0500 (Eastern Standard Time),Wed Mar 06 2019 00:00:00 GMT-0500 (Eastern Standard Time),Mon May 25 2020 20:48:06 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201991,RPA201991,Not a DBE,,,,Sat Dec 29 2018 16:11:04 GMT-0500 (Eastern Standard Time),Wed Jan 15 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:22:28 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat May 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1420.0,Fitchburg,Worcester,42.329642,-71.840209,Central MA,,MA,42.551507,-71.847296,,2/12/2024,NS AJO Holdings Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MP281868,"Northeast Alternatives, Inc.",Lakeville,2347.0,,,999 William S. Canning Blvd.,,Fall River,MA,2721,POINT (-70.818958 41.978877),POINT (-70.947676 41.8857),999 William S. Canning Blvd.,,Fall River,MA,2721,82-0744804,MPN281868,Thu Oct 07 2021 10:37:18 GMT-0400 (Eastern Daylight Time),Thu Oct 22 2020 14:46:28 GMT-0400 (Eastern Daylight Time),,True,no,,,,,APPROVED,RP201952,RPA201952,Not a DBE,,,,Mon Apr 06 2020 12:20:39 GMT-0400 (Eastern Daylight Time),Fri Oct 08 2021 10:59:19 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:39:32 GMT-0500 (Eastern Standard Time),Thu Dec 16 2021 03:00:00 GMT-0500 (Eastern Standard Time),Fri Dec 16 2022 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2347.0,Lakeville,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,41.8857,-70.947677,,2/12/2024,"Northeast Alternatives, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,9/11/2023,COMPLETE,MR282601,"ToroVerde (Massachusetts), Inc.",Northampton,1060.0,,,C/O EvansCutler Attorneys 90 Conz Street,,Northampton,MA,1060,POINT (-72.62073 42.322256),POINT (-72.638279 42.3386939),C/O EvansCutler Attorneys 90 Conz Street,,Northampton,MA,1060,35-2638738,MRN282601,Tue Jan 21 2020 11:08:39 GMT-0500 (Eastern Standard Time),Wed Nov 13 2019 00:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 29 2020 16:09:52 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Apr 13 2019 16:28:21 GMT-0400 (Eastern Daylight Time),Thu Mar 05 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 08 2020 15:06:30 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 29 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1060.0,Northampton,Hampshire,42.322256,-72.62073,Western MA,Unit 2,MA,42.338694,-72.63828,,2/12/2024,"ToroVerde (Massachusetts), Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/8/2023,COMPLETE,MR284117,East Boston Local Roots LLC,Boston,2128.0,,,1006 Bennington Street,,East Boston,MA,2128,POINT (-71.073493 42.334948),POINT (-71.006660 42.3869570),1006 Bennington Street,,East Boston,MA,2128,83-3438581,MRN284117,Fri Jun 04 2021 10:23:27 GMT-0400 (Eastern Daylight Time),Thu Jun 03 2021 15:29:21 GMT-0400 (Eastern Daylight Time),Mon Jan 10 2022 22:14:47 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Feb 22 2021 12:39:26 GMT-0500 (Eastern Standard Time),Fri Aug 20 2021 10:01:18 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:07:32 GMT-0400 (Eastern Daylight Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2128.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,,MA,42.386957,-71.006661,,2/12/2024,East Boston Local Roots LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PDO103057,"Trade Winds, LLC.",,,,,74 Snows Pond Rd,,Wareham,MA,2571,,,74 Snows Pond Rd,,Rochester,MA,2770,85-1203811,PDOA103057,Thu Aug 06 2020 13:37:44 GMT-0400 (Eastern Daylight Time),Thu Jul 02 2020 11:19:10 GMT-0400 (Eastern Daylight Time),,True,,SE304850,,,,,,,Not a DBE,,,,Fri May 29 2020 06:50:29 GMT-0400 (Eastern Daylight Time),Thu Aug 13 2020 15:19:35 GMT-0400 (Eastern Daylight Time),Mon Aug 17 2020 12:37:57 GMT-0400 (Eastern Daylight Time),Mon Aug 17 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 17 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE304850,2/9/2024,"Trade Winds, LLC.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,8/11/2021,COMPLETE,MR282049,"Nature's Remedy of Massachusetts, Inc.",Rowley,1969.0,,,264 Newburyport Turnpike,,Rowley,MA,1969,POINT (-70.970827 42.635475),POINT (-70.892753 42.7161550),110 Turnpike Road Suite 114,,Westborough,MA,1851,82-0797573,MRN282049,Wed Jan 16 2019 16:33:31 GMT-0500 (Eastern Standard Time),Tue Dec 11 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 10 2019 13:40:43 GMT-0400 (Eastern Daylight Time),True,,,,,,,,RPA201923,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 14 2018 11:09:33 GMT-0500 (Eastern Standard Time),Thu Feb 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 29 2019 11:53:48 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1969.0,Rowley,Essex,42.635475,-70.970827,Northeast,,MA,42.716155,-70.892754,,2/12/2024,"Nature's Remedy of Massachusetts, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,,COMPLETE,PDO103183,Relevant Energy Concepts LLC,,,,,1833 Roosevelt Avenue,1833 Roosevelt Avenue,Springfield,MA,1109,,,1833 Roosevelt Avenue,1833 Roosevelt Avenue,Springfield,MA,1109,85-2318289,PDOA103183,Fri Sep 11 2020 10:14:34 GMT-0400 (Eastern Daylight Time),Tue Sep 08 2020 15:42:53 GMT-0400 (Eastern Daylight Time),,True,,EE202251,APPROVED,EE202251,,,,,Not a DBE,,,,Thu Aug 06 2020 10:13:14 GMT-0400 (Eastern Daylight Time),Fri Sep 18 2020 08:00:59 GMT-0400 (Eastern Daylight Time),Mon Sep 21 2020 12:59:27 GMT-0400 (Eastern Daylight Time),Mon Sep 21 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 21 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,,2/9/2024,Relevant Energy Concepts LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,,COMPLETE,MD1264,BLUE SKY ORGANICS LLC,Newton,2459.0,,,16 Maguire Ct.,,Newton,MA,2458,POINT (-71.275566 42.459085),,17 Cortes St. #1,,Boston,MA,2116,85-1202656,MDA1264,Thu Feb 03 2022 17:19:47 GMT-0500 (Eastern Standard Time),Wed Jan 19 2022 10:24:50 GMT-0500 (Eastern Standard Time),,True,,SE303608,,,,,,,Veteran-Owned Business,,,,Mon Jul 12 2021 12:50:30 GMT-0400 (Eastern Daylight Time),Fri Feb 04 2022 09:51:32 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:56:57 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,2459.0,Newton Center,Middlesex,42.459085,-71.275566,,,MA,,,SE303608,2/9/2024,BLUE SKY ORGANICS LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,,COMPLETE,MR282211,Green Era LLC,Fitchburg,1420.0,,,371 John Fitch Hwy,,Fitchburg,MA,1420,POINT (-71.840209 42.329642),POINT (-71.775503 42.5808150),45 Bodwell St,,Avon,MA,2322,83-1832421,MRN282211,Mon Apr 06 2020 10:09:23 GMT-0400 (Eastern Daylight Time),Thu Aug 22 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Minority-Owned Business,,,Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 20 2018 08:21:23 GMT-0500 (Eastern Standard Time),Fri May 22 2020 08:23:15 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:09:28 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Dec 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1420.0,Fitchburg,Worcester,42.329642,-71.840209,Central MA,,MA,42.580815,-71.775503,,2/12/2024,Green Era LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR282952,Fresh Fields LLC,Beverly,1915.0,,,"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,POINT (-70.970827 42.635475),POINT (-70.882867 42.5523969),"1700 Shawsheen St, 2nd Floor",,Tewksbury,MA,1876,83-3311969,MRN282952,Thu Jul 16 2020 08:50:03 GMT-0400 (Eastern Daylight Time),Tue Mar 03 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Dec 29 2020 17:03:46 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,,Fri Aug 23 2019 11:22:01 GMT-0400 (Eastern Daylight Time),Fri Jul 24 2020 07:37:39 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 13:07:06 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Dec 29 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1915.0,Beverly,Essex,42.635475,-70.970827,Northeast,,MA,42.552397,-70.882867,,2/12/2024,Fresh Fields LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282213,"The Green Resource, Inc.",Kingston,2364.0,,,28 Cortland Drive,,Hudson,MA,1749,POINT (-70.818958 41.978877),POINT (-70.734437 42.0158640),28 Cortland Drive,,Hudson,MA,1749,86-3149369,MPN282213,Thu Sep 01 2022 13:58:06 GMT-0400 (Eastern Daylight Time),Mon Jul 11 2022 11:23:45 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Fri Jun 17 2022 17:53:55 GMT-0400 (Eastern Daylight Time),Fri Nov 18 2022 12:09:29 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 13:41:21 GMT-0500 (Eastern Standard Time),,,1500.0,,2364.0,Kingston,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,42.015864,-70.734438,,2/12/2024,"The Green Resource, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,FINAL LICENSE,,COMPLETE,MC282056,"Holistic Industries, Inc.",Monson,1057.0,,,304 Somerville Avenue,,Somerville,MA,2143,POINT (-72.571312 42.12756),POINT (-72.309267 42.1229920),1900 West Park Drive,Suite 280,Westborough,MA,1581,47-5374980,MCN282056,Thu Jan 09 2020 14:39:32 GMT-0500 (Eastern Standard Time),Thu Jun 20 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,APPROVED,RP201840,RP201840,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Mon Mar 25 2019 13:40:10 GMT-0400 (Eastern Daylight Time),Wed Jan 15 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:16:56 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 22 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600.0,5000.0,1057.0,Monson,Hampden,42.12756,-72.571312,Western MA,,MA,42.122992,-72.309267,,2/12/2024,"Holistic Industries, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PMD5961,Finest Trees LLC,,,,,34-36 Harrington Avenue,,Shrewsbury,MA,1545,,,34-36 Harrington Avenue,,Shrewsbury,MA,1545,87-3421302,PMDA5961,Thu Dec 23 2021 09:55:17 GMT-0500 (Eastern Standard Time),Tue Dec 28 2021 12:50:02 GMT-0500 (Eastern Standard Time),,True,,SE305165,,,,,,,Not a DBE,,,,Tue Nov 16 2021 14:31:49 GMT-0500 (Eastern Standard Time),Thu Dec 30 2021 07:28:44 GMT-0500 (Eastern Standard Time),Mon Jan 03 2022 07:28:58 GMT-0500 (Eastern Standard Time),Mon Jan 03 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 03 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,SE305165,2/9/2024,Finest Trees LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,,COMPLETE,PDO103044,Frozen 4 Corporation,,,,,618 Columbia Road,,Dorchester,MA,2125,,,8 Bayridge Lane,,Duxbury,MA,2332,83-2341577,PDOA103044,Tue Jun 16 2020 08:13:09 GMT-0400 (Eastern Daylight Time),Wed Jun 10 2020 12:00:13 GMT-0400 (Eastern Daylight Time),,True,,EE201961,,,,,,,Not a DBE,,,,Thu May 28 2020 21:33:55 GMT-0400 (Eastern Daylight Time),Fri Jun 19 2020 14:10:28 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 10:19:03 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Sep 30 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,,2/9/2024,Frozen 4 Corporation,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,,COMPLETE,MR281275,"Alchemy League, Inc",Holyoke,1013.0,,,12 Marcella St,,Boston,MA,2119,POINT (-72.571312 42.12756),POINT (-72.602168 42.1966370),12 Marcella St,,Roxbury,MA,2119,82-4415549,MRN281275,Tue Sep 24 2019 14:32:17 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 09 2021 12:12:05 GMT-0400 (Eastern Daylight Time),True,,,APPROVED,EE201940,EEA201934,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business | Minority-Owned Business | Veteran-Owned Business | Woman-Owned Business",,,,Thu Apr 19 2018 08:13:50 GMT-0400 (Eastern Daylight Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:30:30 GMT-0500 (Eastern Standard Time),Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1013.0,Chicopee,Hampden,42.12756,-72.571312,Western MA,,MA,42.196637,-72.602168,,2/12/2024,"Alchemy League, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR282565,East Coast Remedies Corp.,Somerville,2143.0,,,76-82 Central Street,,Somerville,MA,2143,POINT (-71.275566 42.459085),POINT (-71.103820 42.3882860),116 Clark Avenue,,Chelsea,MA,2150,83-3999538,MRN282565,Wed Feb 23 2022 10:51:37 GMT-0500 (Eastern Standard Time),Wed Oct 20 2021 15:23:37 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Wed Apr 03 2019 11:37:30 GMT-0400 (Eastern Daylight Time),Wed Feb 23 2022 10:55:37 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 12:47:12 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Apr 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2143.0,Somerville,Middlesex,42.459085,-71.275566,Metro Boston,,MA,42.388286,-71.103821,,2/12/2024,East Coast Remedies Corp.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/17/2023,COMPLETE,MP281406,Baked Bean LLC,Uxbridge,1569.0,,,504 Quaker Hwy,,Uxbridge,MA,1569,POINT (-71.840209 42.329642),POINT (-71.616467 42.0364530),504 Quaker Hwy,,Uxbridge,MA,1569,82-5282212,MPN281406,Tue Oct 02 2018 22:23:40 GMT-0400 (Eastern Daylight Time),Tue Sep 11 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 28 2019 14:10:25 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Veteran-Owned Business,,,Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 18 2018 14:19:06 GMT-0400 (Eastern Daylight Time),Tue Oct 23 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Dec 13 2018 16:48:40 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 17 2025 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1569.0,Uxbridge,Worcester,42.329642,-71.840209,Central MA,,MA,42.036453,-71.616468,,2/12/2024,Baked Bean LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283405,First City Provisions Inc.,Holyoke,1040.0,,,89 South Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.614996 42.1944159),64 Thompson Street,,Springfield,MA,1109,86-2366706,MCN283405,Wed May 11 2022 13:08:49 GMT-0400 (Eastern Daylight Time),Wed Feb 09 2022 13:48:02 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Disability-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Fri Mar 05 2021 13:37:54 GMT-0500 (Eastern Standard Time),Fri May 27 2022 07:43:49 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 11:48:24 GMT-0400 (Eastern Daylight Time),,,400.0,,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.194416,-72.614996,,2/12/2024,First City Provisions Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
