license_number,id,business_dba_name,license_type,license_status,address,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,business_email,business_image_url,data_refreshed_date
17452,1066517,BRISTOL BAY BUD COMPANY,Standard Marijuana Cultivation Facility,Active-Operating,"2439 S. Ridgecrest, Wasilla, AK 99623, UNITED STATES",BRISTOL BAY BUD COMPANY,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,2024-01-09T11:05:18.230216
17811,1070488,NORTH ROAD BUDS LLC,Standard Marijuana Cultivation Facility,Active-Operating,"50815 Kosta Rd, Unit #2, Nikiski, AK 99635, UNITED STATES",NORTH ROAD BUDS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit #2,Nikiski,,,2024-01-09T11:05:18.230216
17873,1070943,FREEDOM 49 FARMS,Standard Marijuana Cultivation Facility,Active-Operating,"12510 West Westen Drive, Houston, AK 99694, UNITED STATES",FREEDOM 49 FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,2024-01-09T11:05:18.230216
17886,1093389,BAM ALASKA,Standard Marijuana Cultivation Facility,Active-Operating,"6051 W Aeronautical Ave, Unit 2, Wasilla, AK 99623, UNITED STATES",BAM ALASKA,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit 2,Wasilla,,,2024-01-09T11:05:18.230216
17952,1066930,"ALASKA FROSTED FLOWERS, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"495 W. Sunflower Drive, Wasilla, AK 99654, UNITED STATES","ALASKA FROSTED FLOWERS, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
18704,1075841,TUNDRA FARMS,Standard Marijuana Cultivation Facility,Active-Operating,"1210 E 70th Ave., #2, Anchorage, AK 99518, UNITED STATES",TUNDRA FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,#2,Anchorage,,,2024-01-09T11:05:18.230216
19485,1067746,HIGH VIBES LLC,Standard Marijuana Cultivation Facility,Active-Operating,"2145 Richardson Hwy, North Pole, AK 99705, UNITED STATES",HIGH VIBES LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,North Pole,99705,,,2024-01-09T11:05:18.230216
20829,1040494,GOOD TITRATIONS,Standard Marijuana Cultivation Facility,Active-Operating,"506 Merhar Ave, Fairbanks, AK 99701, UNITED STATES",GOOD TITRATIONS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,,,2024-01-09T11:05:18.230216
20984,2083325,Quintessence Farms,Standard Marijuana Cultivation Facility,Active-Operating,"8430 Laviento Drive, Suite B, Anchorage, AK 99515, UNITED STATES",Quintessence Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite B,Anchorage,,,2024-01-09T11:05:18.230216
21086,1055867,NUGZ LLC,Standard Marijuana Cultivation Facility,Active-Operating,"9331 Glacier Hwy, Juneau, AK 99801, UNITED STATES",NUGZ LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,,,2024-01-09T11:05:18.230216
21551,2119400,Enlighten Gardens,Standard Marijuana Cultivation Facility,Active-Operating,"524 E 48th Ave, 1B, Anchorage, AK 99503, UNITED STATES",Enlighten Gardens,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,1B,Anchorage,,,2024-01-09T11:05:18.230216
21725,2087306,The Red Light District,Standard Marijuana Cultivation Facility,Active-Operating,"407 E Northern Lights Blvd., 2A, Anchorage, AK 99503, UNITED STATES",The Red Light District,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,2A,Anchorage,,,2024-01-09T11:05:18.230216
22015,2088274,"Faded Moose Farms, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"12262 W Winkler Way, Wasilla, AK 99654, UNITED STATES","Faded Moose Farms, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
22369,2093342,Bubba Greens LLC,Standard Marijuana Cultivation Facility,Active-Operating,"108 E. Schrock Rd, Wasilla, AK 99654, UNITED STATES",Bubba Greens LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
22396,2174740,Greensleeves Genetics,Standard Marijuana Cultivation Facility,Active-Operating,"490 Kenlar Rd, Suite B, Houston, AK 99694, UNITED STATES",Greensleeves Genetics,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite B,Houston,,,2024-01-09T11:05:18.230216
23653,2094860,SupHerb,Standard Marijuana Cultivation Facility,Active-Operating,"2121 N. POST ROAD, Anchorage, AK 99501, UNITED STATES",SupHerb,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,,,2024-01-09T11:05:18.230216
23902,2149498,Alaskan SunGrown,Standard Marijuana Cultivation Facility,Active-Operating,"D005 No Road, Big Lake, AK 99652, UNITED STATES",Alaskan SunGrown,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Big Lake,99652,,,2024-01-09T11:05:18.230216
23988,2095248,Green Degree,Standard Marijuana Cultivation Facility,Active-Operating,"6570 W Trevett Cir #3, Wasilla, AK 99623, UNITED STATES",Green Degree,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,2024-01-09T11:05:18.230216
24115,2096986,Checkmate Harvest Company,Standard Marijuana Cultivation Facility,Active-Pending Inspection,"1198 E. Sage rd, Wasilla, AK 99654, UNITED STATES",Checkmate Harvest Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
24871,2101146,DDIII,Standard Marijuana Cultivation Facility,Active-Operating,"12548 W. Westen Drive, Suite B, Houston, AK 99623, UNITED STATES",DDIII,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite B,Houston,,,2024-01-09T11:05:18.230216
26162,2109355,AKO 2,Standard Marijuana Cultivation Facility,Active-Operating,"213 PRICE STREET, SITKA, AK 99835, UNITED STATES",AKO 2,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,SITKA,99835,,,2024-01-09T11:05:18.230216
26609,2182701,Ganja Girls of Alaska,Standard Marijuana Cultivation Facility,Active-Operating,"5031 Eagle Street, Unit C, Anchorage, AK 99503, UNITED STATES",Ganja Girls of Alaska,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit C,Anchorage,,,2024-01-09T11:05:18.230216
26724,2112115,Mr. Budd's Garden,Standard Marijuana Cultivation Facility,Delegated,"9370 E Palmer Wasilla Hwy, Suite 2, Palmer, AK 99645, UNITED STATES",Mr. Budd's Garden,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 2,Palmer,,,2024-01-09T11:05:18.230216
27531,2116114,Tree Logic,Standard Marijuana Cultivation Facility,Active-Operating,"5763 Glacier Highway, Juneau, AK 99801, UNITED STATES",Tree Logic,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,,,2024-01-09T11:05:18.230216
27711,2117028,Alaska Off Grid Cannabis Co.,Standard Marijuana Cultivation Facility,Delegated,"30992 Ram Rack Rd, Anchor Point, AK 99556, UNITED STATES",Alaska Off Grid Cannabis Co.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchor Point,99556,,,2024-01-09T11:05:18.230216
27736,2186963,Dope Dynasty,Standard Marijuana Cultivation Facility,Active-Operating,"20357 W Susitna Parkway, Big Lake, AK 99654, UNITED STATES",Dope Dynasty,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Big Lake,99654,,,2024-01-09T11:05:18.230216
27777,1058934,SMOKING JOE'S TERPS CO.,Standard Marijuana Cultivation Facility,Active-Operating,"22845 Cache St, Kasilof, AK 99610, UNITED STATES",SMOKING JOE'S TERPS CO.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,,,2024-01-09T11:05:18.230216
27854,2098019,Ganja Guys of Alaska,Standard Marijuana Cultivation Facility,Active-Operating,"101 E International Airport Rd, Anchorage, AK 99518, UNITED STATES",Ganja Guys of Alaska,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
27922,2093505,Bad Habits,Standard Marijuana Cultivation Facility,Active-Operating,"7731 Schoon St,, Suite D, Anchorage, AK 99518, UNITED STATES",Bad Habits,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite D,Anchorage,,,2024-01-09T11:05:18.230216
28617,2123201,Denali Farms,Standard Marijuana Cultivation Facility,Active-Pending Inspection,"23161 W Ayrshire Avenue, Big Lake, AK 99652, UNITED STATES",Denali Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Big Lake,99652,,,2024-01-09T11:05:18.230216
28628,2123604,AK Legacy Genetics,Standard Marijuana Cultivation Facility,Active-Operating,"3097 S Sylvan Ln., Wasilla, AK 99623, UNITED STATES",AK Legacy Genetics,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,2024-01-09T11:05:18.230216
28667,2123933,Green Moose Gardens,Standard Marijuana Cultivation Facility,Delegated,"13305 E. 58 MILE RD., Sutton, AK 99674, UNITED STATES",Green Moose Gardens,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Sutton,99674,,,2024-01-09T11:05:18.230216
28795,2122309,Cold Creek Gardens,Standard Marijuana Cultivation Facility,Active-Operating,"12642 W Westen Dr, Houston, AK 99694, UNITED STATES",Cold Creek Gardens,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,2024-01-09T11:05:18.230216
28947,2125730,Double Eagle Cannabis,Standard Marijuana Cultivation Facility,Delegated,"2920 N. Ross Street, Houston, AK 99694, UNITED STATES",Double Eagle Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,2024-01-09T11:05:18.230216
28965,2125895,Green Corner Cultivation,Standard Marijuana Cultivation Facility,Active-Operating,"1349 Warner Road, North Pole, AK 99705, UNITED STATES",Green Corner Cultivation,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,North Pole,99705,,,2024-01-09T11:05:18.230216
29093,2156200,"Ketchikan Cannabis, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"9737 Mud Bay Road unit 108/109, Ketchikan, AK 99901, UNITED STATES","Ketchikan Cannabis, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,2024-01-09T11:05:18.230216
29493,2144780,L & H Enterprises LLC,Standard Marijuana Cultivation Facility,Active-Operating,"29945 Aspen Ave, Sterling, AK 99672, UNITED STATES",L & H Enterprises LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Sterling,99672,,,2024-01-09T11:05:18.230216
29604,2130090,Redoubt Reefer,Standard Marijuana Cultivation Facility,Active-Operating,"27250 Vincent st, Kasilof, AK 99610, UNITED STATES",Redoubt Reefer,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,,,2024-01-09T11:05:18.230216
29769,2122269,Higher Dimensions 907,Standard Marijuana Cultivation Facility,Active-Operating,"9737 Mud Bay Rd unit 101, Ketchikan, AK 99901, UNITED STATES",Higher Dimensions 907,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,2024-01-09T11:05:18.230216
30321,2111864,Pagan Enterprises LLC,Standard Marijuana Cultivation Facility,Active-Operating,"2835 Old Fairbanks-Nenana Hwy, Building 2, Fairbanks, AK 99709, UNITED STATES",Pagan Enterprises LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Building 2,Fairbanks,,,2024-01-09T11:05:18.230216
30422,2136045,Magic Flower,Standard Marijuana Cultivation Facility,Active-Operating,"12929 W Denlow Dr., Houston, AK 99623, UNITED STATES",Magic Flower,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99623,,,2024-01-09T11:05:18.230216
30463,2136215,Melted Face Farms,Standard Marijuana Cultivation Facility,Delegated,"6281 W AERONAUTICAL AVE, Wasilla, AK 99623, UNITED STATES",Melted Face Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,2024-01-09T11:05:18.230216
30567,2135724,Alaska farms,Standard Marijuana Cultivation Facility,Delegated,"12806 s ella louise circle, wasilla, AK 99623, UNITED STATES",Alaska farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,wasilla,99623,,,2024-01-09T11:05:18.230216
30782,2124851,Wobbly Moose,Standard Marijuana Cultivation Facility,Active-Operating,"1036 E. 4TH AVE., Anchorage, AK 99501, UNITED STATES",Wobbly Moose,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,,,2024-01-09T11:05:18.230216
31437,2142561,Sunshine Valley,Standard Marijuana Cultivation Facility,Delegated,"1250 S Pioneer Dr, Palmer, AK 99645, UNITED STATES",Sunshine Valley,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,,,2024-01-09T11:05:18.230216
31826,2144664,"Shackleford Investments, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"8847 Kenai Spur Highway Buildings F,G,H, Kenai, AK 99611, UNITED STATES","Shackleford Investments, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kenai,99611,,,2024-01-09T11:05:18.230216
32198,2149067,North Country Farms,Standard Marijuana Cultivation Facility,Delegated,"101 Post Road, Anchorage, AK 99501, UNITED STATES",North Country Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,,,2024-01-09T11:05:18.230216
32350,2149457,Crooked Creek Cultivation,Standard Marijuana Cultivation Facility,Active-Pending Inspection,"21635 Renault st, Kasilof, AK 99610, UNITED STATES",Crooked Creek Cultivation,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,,,2024-01-09T11:05:18.230216
32367,2150307,AK Legend Gardens,Standard Marijuana Cultivation Facility,Active-Pending Inspection,"7750 King St, Anchorage, AK 99518, UNITED STATES",AK Legend Gardens,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
32405,1031525,"GREEN GO, LLC.",Standard Marijuana Cultivation Facility,Delegated,"2323 E. Palmer Wasilla Hwy, Wasilla, AK 99654, UNITED STATES","GREEN GO, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
32613,2152299,"Tok Harvest Company, LLC",Standard Marijuana Cultivation Facility,Delegated,"MP 1308 Alaska Highway, Tok, AK 99780, UNITED STATES","Tok Harvest Company, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Tok,99780,,,2024-01-09T11:05:18.230216
33144,2156410,Hidden Farms LLC,Standard Marijuana Cultivation Facility,Active-Operating,"10263 Nigh Road #6, Anchorage, AK 99515, UNITED STATES",Hidden Farms LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99515,,,2024-01-09T11:05:18.230216
33757,2161784,Rollin J's,Standard Marijuana Cultivation Facility,Delegated,"375 N. Beaver Lodge Rd., Wasilla, AK 99623, UNITED STATES",Rollin J's,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,2024-01-09T11:05:18.230216
34926,2129534,Northern Lights Cultivation,Standard Marijuana Cultivation Facility,Active-Operating,"4705 north tongass hwy apt 1, Ketchikan, AK 99901, UNITED STATES",Northern Lights Cultivation,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,2024-01-09T11:05:18.230216
35248,2173710,Susitna Sungrown LLC,Standard Marijuana Cultivation Facility,Delegated,"41010 South Parks Hwy, Talkeetna, AK 99676, UNITED STATES",Susitna Sungrown LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Talkeetna,99676,,,2024-01-09T11:05:18.230216
36063,2179415,Pearl & Earl Extractions,Standard Marijuana Cultivation Facility,Delegated,"3954 S. Crozier Lane, Unit B, Big Lake, AK 99654, UNITED STATES",Pearl & Earl Extractions,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit B,Big Lake,,,2024-01-09T11:05:18.230216
36155,2181028,Tundra Gold Corporation,Standard Marijuana Cultivation Facility,Delegated,"14479 West King Arthur Road, Houston, AK 99623, UNITED STATES",Tundra Gold Corporation,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99623,,,2024-01-09T11:05:18.230216
