application_status,license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,original_submitted_date,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,approved_social_equity,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_initial_date_of_review,cnb_date_notice_sent_to_municipality,cnb_60_day_municipal_deadline_date,cnb_90_day_review_deadline_date,cnb_date_background_authorization_sent,cnb_date_background_report_received,cnb_finger_print_results_received_date,cnb_final_application_review,cnb_application_recommendation,cnb_final_inspection_result,cnb_final_license_recommendation,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,application_denied_date,cccupdatedate,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,id,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282378,"THE GRATEFUL MIND, LLC",Wellfleet,MA,02667,41.937145,-70.030423,15 BANK STREET,,WELLFLEET,MA,02667,POINT (-70.301811 41.698999),POINT (-70.030422 41.9371450),15 BANK STREET,,WELLFLEET,MA,02667,83-3574631,MRN282378,11/20/2020 02:39:18 PM,11/10/2021 11:56:42 AM,11/27/2020 10:45:15 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,2/7/2019 12:08:30 PM,11/15/2021 04:48:36 PM,2/14/2022 04:26:42 PM,2/9/2023 03:00:00 AM,2/18/2024 03:00:00 AM,,7/10/2023,15 Bank St,N/A,Barnstable County,,10000.0,02667,Wellfleet,Barnstable,41.698999,-70.301811,Southeast and Cape,650,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,8/31/2020,COMPLETE,MR281471,"Atlantic Medicinal Partners, Inc.",Fitchburg,MA,01420,42.550405,-71.749307,329 Washington Street,,Woburn,MA,01801,POINT (-71.840209 42.329642),POINT (-71.749307 42.5504049),329 Washington Street,,Woburn,MD,01801,82-0991316,MRN281471,8/1/2018 10:31:50 AM,8/13/2018 01:45:47 PM,8/3/2018 12:00:00 AM,12/7/2018 02:47:37 PM,True,,,,,,,APPROVED,RP201846,RP201846,Not a DBE,,,,,,,,,,,,,,6/4/2020 04:00:00 AM,5/23/2018 05:51:50 PM,8/21/2018 12:00:00 AM,11/20/2018 02:50:40 PM,12/8/2022 03:00:00 AM,1/21/2024 03:00:00 AM,,7/10/2023,774 Crawford St,N/A,Worcester County,,5000.0,01420,Fitchburg,Worcester,42.329642,-71.840209,Central MA,163,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,10/17/2022,COMPLETE,MR284228,Hadleaf Holistic Greens Dispensary LLC.,Hadley,MA,01035,42.34811,-72.569689,251 Russell St.,,Hadley,MA,01035,POINT (-72.62073 42.322256),POINT (-72.569688 42.3481099),251 Russell St.,,Hadley,MA,01035,84-4079697,MRN284228,10/29/2021 12:26:44 PM,1/13/2022 11:42:45 AM,11/9/2021 02:24:42 PM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,8/11/2022 04:00:00 AM,4/30/2021 02:38:50 PM,1/14/2022 11:38:54 AM,3/10/2022 01:54:01 PM,2/9/2023 03:00:00 AM,3/21/2024 04:00:00 AM,,7/10/2023,251 Russell St,N/A,Hampshire County,,10000.0,01035,Hadley,Hampshire,42.322256,-72.62073,Western MA,26,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MR284668,Himalayan High,Becket,MA,01223,42.263815,-73.134801,2727 Jacobs Ladder Road,,Becket,MA,01223,POINT (-73.209889 42.396128),POINT (-73.134800 42.2638150),215A Chaplin Rd.,,Eastford,CT,06242,88-2973141,MRN284668,6/6/2022 03:50:34 PM,1/6/2023 11:17:12 AM,6/23/2022 08:34:32 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,6/8/2023 04:00:00 AM,5/27/2022 10:18:05 AM,1/6/2023 12:20:58 PM,3/9/2023 12:41:44 PM,3/13/2023 04:00:00 AM,3/13/2024 04:00:00 AM,,7/10/2023,2727 Jacobs Ladder Rd,N/A,Berkshire County,,10000.0,01223,Becket,Berkshire,42.396128,-73.209889,Western MA,100,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,COMMENCE OPS,COMMENCE OPS,8/29/2022,COMPLETE,MR282762,"The Heritage Club, LLC",Boston,MA,02129,42.382147,-71.079531,116 Cambridge St,,Boston,MA,02129,POINT (-71.073493 42.334948),POINT (-71.079531 42.3821470),116 Cambridge St,,Boston,MA,02129,84-3206079,MRN282762,5/28/2021 03:15:37 PM,7/9/2021 12:17:29 PM,6/8/2021 04:00:00 AM,,False,yes,SE304160,SE304160,,,,,,,Not a DBE,,,,,,,,,,,,,,8/11/2022 04:00:00 AM,6/6/2019 11:45:38 AM,7/26/2021 08:53:40 AM,9/17/2021 12:34:18 PM,12/8/2022 03:00:00 AM,12/27/2023 03:00:00 AM,,7/10/2023,116 Cambridge St,N/A,Suffolk County,,5000.0,02129,Charlestown,Suffolk,42.334948,-71.073493,,440,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,7/5/2022,COMPLETE,MR283886,"Sira Naturals, Inc.",Watertown,MA,02472,42.364651,-71.180512,300 Trade Center Drive,Suite 7700,Woburn,MA,01801,POINT (-71.275566 42.459085),POINT (-71.180511 42.3646510),300 Trade Center Drive,Suite 7700,Woburn,MA,01801,46-5147723,MRN283886,1/18/2021 03:21:13 PM,4/8/2021 05:24:35 PM,1/19/2021 01:52:18 PM,,True,no,,,,,,APPROVED,RP201855,RP201855,Not a DBE,,,,,,,,,,,,,,6/9/2022 04:00:00 AM,11/9/2020 06:56:35 PM,4/15/2021 01:43:25 PM,7/15/2021 04:43:56 PM,8/11/2022 04:00:00 AM,8/13/2023 04:00:00 AM,,7/10/2023,48 N Beacon St,N/A,Middlesex County,,10000.0,02472,Watertown,Middlesex,42.459085,-71.275566,Northeast,574,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,5/24/2021,COMPLETE,MR282925,Volcann LLC,Southampton,MA,01073,42.251548,-72.697697,15 College Highway,Unit G2,Southampton,MA,01073,POINT (-72.62073 42.322256),POINT (-72.697697 42.251548),5 Nicholas Lane,,Southampton,MA,01073,84-2171651,MRN282925,8/15/2019 04:27:49 PM,3/23/2020 10:10:43 AM,2/6/2020 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,4/16/2021 04:00:00 AM,8/12/2019 08:49:28 AM,3/27/2020 12:00:00 AM,7/9/2020 04:05:29 PM,11/10/2022 03:00:00 AM,11/20/2023 03:00:00 AM,,7/10/2023,15 College Hwy,Unit G2,Hampshire County,,10000.0,01073,Southampton,Hampshire,42.322256,-72.62073,Western MA,49,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,4/1/2022,COMPLETE,MR283288,"Holland Brands NA, LLC",North Attleborough,MA,02760,41.938335,-71.349291,55 Henshaw,,Brighton,MA,02135,POINT (-71.102131 41.778329),POINT (-71.349290 41.9383350),55 Henshaw,,Brighton,MA,02135,84-2349396,MRN283288,4/6/2020 02:50:16 PM,5/22/2020 08:33:48 AM,6/4/2020 02:18:52 PM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,3/10/2022 03:00:00 AM,2/16/2020 08:59:45 PM,8/6/2020 07:24:12 AM,10/8/2020 02:18:33 PM,12/8/2022 03:00:00 AM,1/22/2024 03:00:00 AM,,7/10/2023,1320 S Washington St,N/A,Bristol County,,10000.0,02760,North Attleboro,Bristol,41.778329,-71.102131,,685,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,12/29/2022,COMPLETE,MR283773,"Cypress Tree Management Natick, Inc.",Natick,MA,01760,42.303941,-71.379502,419 BOYLSTON STREET,300,Boston,MA,02116,POINT (-71.275566 42.459085),POINT (-71.379502 42.3039410),419 BOYLSTON STREET,300,Boston,MA,02116,87-0752412,MRN283773,4/16/2021 02:24:37 PM,4/23/2021 02:58:17 PM,4/23/2021 08:36:14 AM,2/24/2022 11:52:46 AM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,12/8/2022 03:00:00 AM,9/10/2020 11:07:51 AM,5/7/2021 10:06:13 AM,8/12/2021 01:58:17 PM,3/9/2023 03:00:00 AM,3/10/2024 04:00:00 AM,,7/10/2023,321 Speen St,N/A,Middlesex County,,10000.0,01760,Natick,Middlesex,42.459085,-71.275566,Central MA,285,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,6/7/2022,COMPLETE,MR283179,"Western Front, LLC",Cambridge,MA,02139,42.364942,-71.102351,699 Boylston Street,12th Floor,Boston,MA,02116,POINT (-71.275566 42.459085),POINT (-71.102350 42.3649419),699 Boylston Street,12th Floor,Boston,MA,02116,82-5141599,MRN283179,4/29/2020 07:56:10 PM,5/20/2020 11:40:33 AM,5/18/2020 09:56:02 AM,10/29/2020 11:09:52 AM,True,,,,APPROVED,EE202211,EE202211,,,,Not a DBE,,,,,,,,,,,,,,5/12/2022 04:00:00 AM,12/9/2019 08:17:28 PM,6/11/2020 01:02:01 PM,8/6/2020 02:51:33 PM,9/15/2022 04:00:00 AM,10/29/2023 04:00:00 AM,,7/10/2023,569 Massachusetts Ave,N/A,Middlesex County,,10000.0,02139,Cambridge,Middlesex,42.459085,-71.275566,Metro Boston,450,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,8/5/2021,COMPLETE,MR283033,"Major Bloom, LLC",Worcester,MA,01610,42.253307,-71.799047,76 Millbury Street,,Worcester,MA,01610,POINT (-71.840209 42.329642),POINT (-71.799047 42.253307),50 Loring St.,,Hyde Park,MA,02136,82-5007405,MRN283033,10/18/2019 07:19:51 PM,3/20/2020 02:19:14 PM,10/21/2019 12:00:00 AM,6/26/2020 11:21:52 AM,True,,,,APPROVED,EE202093,EE202093,,,,Not a DBE,,,,,,,,,,,,,,7/15/2021 04:00:00 AM,10/6/2019 02:32:30 PM,3/23/2020 12:00:00 AM,5/8/2020 02:20:52 PM,7/14/2022 04:00:00 AM,7/15/2023 04:00:00 AM,,7/10/2023,76 Millbury St,N/A,Worcester County,,5000.0,01610,Worcester,Worcester,42.329642,-71.840209,Central MA,253,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,3/8/2021,COMPLETE,MR281779,Delta 420 LLC,Blackstone,MA,01504,42.017297,-71.542434,199 Main Street,,Blackstone,MA,01504,POINT (-71.840209 42.329642),POINT (-71.542434 42.0172969),199 Main Street,,Blackstone,MA,01504,83-4720355,MRN281779,7/12/2019 02:59:56 PM,7/20/2020 02:15:53 PM,1/23/2020 12:00:00 AM,9/14/2020 01:50:39 PM,False,,,,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,2/11/2021 03:00:00 AM,8/4/2018 05:14:47 PM,4/15/2020 12:00:00 AM,9/10/2020 12:57:57 PM,12/8/2022 03:00:00 AM,12/10/2023 03:00:00 AM,,7/10/2023,199 Main St,N/A,Worcester County,,10000.0,01504,Blackstone,Worcester,42.329642,-71.840209,Central MA,192,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284277,"Hall Road, LLC",Dudley,MA,01571,42.035535,-71.923082,40 Hall Road,,Dudley,MA,01571,POINT (-71.840209 42.329642),POINT (-71.923081 42.0355350),120 Schofield Avenue,,Dudley,MA,01571,87-1127413,MRN284277,7/2/2021 10:21:47 AM,10/7/2021 03:04:37 PM,9/13/2021 11:24:24 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,6/10/2021 07:35:26 AM,10/8/2021 11:42:46 AM,11/18/2021 02:43:17 PM,,,,7/10/2023,40 Hall Rd,N/A,Worcester County,,0.0,01571,Dudley,Worcester,42.329642,-71.840209,Central MA,235,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282399,"Resinate, Inc.",Grafton,MA,01519,42.196638,-71.728309,120 Gilboa Street,,Douglas,MA,01516,POINT (-71.840209 42.329642),POINT (-71.728308 42.196638),120 Gilboa Street,,Douglas,MA,01516,47-4392516,MRN282399,11/11/2019 09:02:34 AM,4/7/2020 03:08:55 PM,2/26/2020 12:00:00 AM,6/9/2020 02:30:00 PM,True,,,,,,,,,RP201945,Not a DBE,,,,,,,,,,,,,,,2/11/2019 02:00:06 PM,4/7/2020 12:00:00 AM,6/4/2020 02:38:48 PM,6/8/2023 04:00:00 AM,6/10/2024 04:00:00 AM,,7/10/2023,135 Grafton St,N/A,Worcester County,,10000.0,01519,Grafton,Worcester,42.329642,-71.840209,Central MA,203,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284144,"Massachusetts Green Retail, Inc.",Lynn,MA,01905,42.459954,-70.989088,829 Boston Street,,Lynn,MA,01905,POINT (-70.970827 42.635475),POINT (-70.989087 42.4599540),1 Curtis Street,,Boston,MA,02128,84-4141180,MRN284144,3/16/2021 04:55:55 PM,7/21/2021 04:17:57 PM,3/25/2021 10:41:41 AM,11/18/2021 02:13:20 PM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,3/9/2021 10:42:00 AM,8/23/2021 01:07:23 PM,10/14/2021 01:11:01 PM,11/10/2022 03:00:00 AM,11/18/2023 03:00:00 AM,,7/10/2023,829 Boston St,N/A,Essex County,,10000.0,01905,Lynn,Essex,42.635475,-70.970827,Northeast,346,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284552,"Seven Leaf Sisters, Inc.",Marblehead,MA,01945,42.482958,-70.875876,37 Gregory Street,,Marblehead,MA,01945,POINT (-70.970827 42.635475),POINT (-70.875876 42.4829579),385 Atlantic Avenue,,Marblehead,MA,01945,85-2459041,MRN284552,1/6/2022 11:19:52 AM,2/15/2022 01:29:50 PM,1/13/2022 11:37:31 AM,,False,no,,,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,,1/4/2022 04:20:59 PM,2/18/2022 11:50:47 AM,5/12/2022 02:09:11 PM,4/13/2023 04:00:00 AM,4/13/2024 04:00:00 AM,,7/10/2023,385 Atlantic Ave,N/A,Essex County,,10000.0,01945,Marblehead,Essex,42.635475,-70.970827,Northeast,364,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,9/17/2021,COMPLETE,MR282770,"Heka, Inc.",Westfield,MA,01085,42.14407,-72.726053,98 Sgt. TM Dion Way,,Westfield,MA,01085,POINT (-72.571312 42.12756),POINT (-72.726052 42.1440699),98 Sgt. TM Dion Way,,Westfield,MA,01085,32-0555210,MRN282770,8/6/2019 02:59:05 PM,11/25/2019 02:32:25 PM,8/7/2019 12:00:00 AM,,True,,,,,,,APPROVED,RP201937,RP201937,Not a DBE,,,,,,,,,,,,,,7/15/2021 04:00:00 AM,6/10/2019 10:19:11 AM,11/27/2019 12:00:00 AM,2/7/2020 09:16:03 AM,6/9/2022 04:00:00 AM,7/17/2023 04:00:00 AM,,7/10/2023,98 Sgt Tm Dion Way,N/A,Hampden County,,10000.0,01085,Westfield,Hampden,42.12756,-72.571312,Western MA,59,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,1/7/2022,COMPLETE,MR281246,"Apical, Inc.",Easthampton,MA,01027,42.278867,-72.672453,19 Wemelco Way,,Easthampton,MA,01073,POINT (-72.62073 42.322256),POINT (-72.672453 42.2788669),19 Wemelco Way,,Easthampton,MA,01073,82-5135092,MRN281246,4/1/2019 09:42:47 PM,7/15/2019 11:06:56 AM,4/24/2019 12:00:00 AM,11/27/2019 01:47:01 PM,True,,,,,,,APPROVED,RP201884,RP201884,Minority-Owned Business,,,,,,,,,,,,,,11/18/2021 03:00:00 AM,4/17/2018 12:30:04 PM,7/31/2019 12:00:00 AM,11/7/2019 01:30:45 PM,1/12/2023 03:00:00 AM,1/21/2024 03:00:00 AM,,7/10/2023,102 Northampton St,N/A,Hampshire County,,10000.0,01027,Easthampton,Hampshire,42.322256,-72.62073,Western MA,18,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,7/1/2021,COMPLETE,MR282670,"KRD Growers, LLC",Clinton,MA,01510,42.424464,-71.689036,155 State Street,Suite 3,Newburyport,MA,01950,POINT (-71.840209 42.329642),POINT (-71.689036 42.424464),155 State Street,Suite 3,Newburyport,MA,01950,83-2994003,MRN282670,5/29/2019 01:24:24 PM,5/20/2020 12:45:54 PM,11/15/2019 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,6/17/2021 04:00:00 AM,5/1/2019 04:07:19 PM,5/21/2020 10:25:11 AM,8/6/2020 02:09:50 PM,12/8/2022 03:00:00 AM,12/10/2023 03:00:00 AM,,7/10/2023,89 Parker St,N/A,Worcester County,,10000.0,01510,Clinton,Worcester,42.329642,-71.840209,Central MA,198,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284518,Uma Flowers Lunenburg LLC,Lunenburg,MA,01462,42.570355,-71.770356,2 Tarbell St,,Pepperell,MA,01463,POINT (-71.840209 42.329642),POINT (-71.770356 42.5703549),2 Tarbell St,,Pepperell,MA,01463,87-4039480,MRN284518,1/27/2022 04:08:39 PM,5/23/2022 10:37:21 AM,2/11/2022 11:30:18 AM,,False,no,,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,,,,,,,,,,,,11/26/2021 01:04:38 PM,6/10/2022 11:07:58 AM,7/14/2022 11:57:17 AM,9/1/2022 04:00:00 AM,9/1/2023 04:00:00 AM,,7/10/2023,43 Summer St,N/A,Worcester County,,10000.0,01462,Lunenburg,Worcester,42.329642,-71.840209,Central MA,177,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282939,"Greenerside Holdings, LLC",Greenfield,MA,01301,42.576883,-72.617993,62 Harold Street,,Boston,MA,02119,POINT (-72.573941 42.587072),POINT (-72.617992 42.5768830),62 Harold Street,,Boston,MA,02119,84-2362662,MRN282939,8/17/2019 07:51:51 PM,11/16/2020 03:15:49 PM,8/20/2019 12:00:00 AM,,True,yes,EE202424,SE305852,,,EE202424,,,,Minority-Owned Business,,,,,,,,,,,,,,,8/17/2019 03:54:58 PM,11/20/2020 09:55:32 AM,2/11/2021 01:25:42 PM,3/9/2023 03:00:00 AM,3/10/2024 04:00:00 AM,,7/10/2023,180 Laurel St,N/A,Franklin County,,5000.0,01301,Greenfield,Franklin,42.587072,-72.573941,Western MA,132,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283203,"New Leaf Enterprises, Inc.",Fall River,MA,02721,41.69733,-71.157267,360 Second Street,,Fall River,MA,02721,POINT (-71.102131 41.778329),POINT (-71.157267 41.6973300),360 Second Street,,Fall River,MA,02721,84-3956316,MRN283203,1/7/2020 09:57:25 AM,2/3/2020 03:36:45 PM,1/14/2020 12:00:00 AM,,False,,,SE304200,,,,,,,Not a DBE,,,,,,,,,,,,,,,12/26/2019 03:52:23 PM,5/26/2020 01:59:58 PM,7/9/2020 03:23:28 PM,10/13/2022 04:00:00 AM,10/15/2023 04:00:00 AM,,7/10/2023,360 2nd St,N/A,Bristol County,,5000.0,02721,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,668,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283094,Green River Cannabis Company Inc.,Hopedale,MA,01747,42.116199,-71.503794,54 Mellen St. Unit A,,Hopedale,MA,01747,POINT (-71.840209 42.329642),POINT (-71.503793 42.1161990),30 Washington Street,,Attleboro,MA,02703,83-3185115,MRN283094,11/19/2020 07:13:58 AM,3/4/2021 12:00:20 AM,11/25/2020 11:02:56 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,10/30/2019 11:23:36 AM,4/2/2021 12:32:54 PM,6/22/2021 10:55:29 AM,9/30/2021 04:00:00 AM,9/30/2022 04:00:00 AM,,7/10/2023,54 Mellen St,N/A,Worcester County,,10000.0,01747,Hopedale,Worcester,42.329642,-71.840209,Central MA,278,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,12/8/2021,COMPLETE,MR281258,"The Haven Center, Inc.",Provincetown,MA,02657,42.052188,-70.186018,245 Route 6A,,Orleans,MA,02653,POINT (-70.301811 41.698999),POINT (-70.186018 42.0521880),Po Box 2036,,Orleans,MA,02653,47-4353074,MRN281258,2/8/2019 05:16:02 PM,5/7/2019 11:49:54 AM,3/26/2019 12:00:00 AM,7/24/2019 12:16:12 PM,True,,,,,,,APPROVED,RP201922,RP201922,Not a DBE,,,,,,,,,,,,,,9/17/2021 04:00:00 AM,4/17/2018 03:22:48 PM,4/5/2019 12:00:00 AM,6/27/2019 04:27:35 PM,9/15/2022 04:00:00 AM,9/24/2023 04:00:00 AM,,7/10/2023,310 Commercial St,N/A,Barnstable County,,5000.0,02657,Provincetown,Barnstable,41.698999,-70.301811,Southeast and Cape,642,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284839,GVLP Corporation,Chelsea,MA,02150,42.404771,-71.029609,320 Revere Beach Parkway,,Chelsea,MA,02150,POINT (-71.073493 42.334948),POINT (-71.029608 42.4047709),311 Dale Street,,North Andover,MA,01845,87-3577419,MRN284839,1/24/2023 11:07:25 AM,3/3/2023 07:35:08 AM,1/30/2023 04:30:44 PM,6/19/2023 11:41:05 AM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,12/16/2022 01:22:24 PM,3/3/2023 10:47:30 AM,5/11/2023 02:18:01 PM,6/19/2023 04:00:00 AM,6/19/2024 04:00:00 AM,,7/10/2023,320 Revere Beach Pkwy,N/A,Suffolk County,,10000.0,02150,Chelsea,Suffolk,42.334948,-71.073493,Metro Boston,459,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,5/25/2023,COMPLETE,MR283258,"Calverde Naturals, LLC",Belmont,MA,02478,42.389227,-71.188325,1010 Pleasant Street,,Belmont,MA,02478,POINT (-71.275566 42.459085),POINT (-71.188325 42.3892269),10 Briarwood Lane,,WInchester,MA,01890,84-1907300,MRN283258,12/8/2020 09:55:38 AM,1/4/2021 01:57:05 PM,12/10/2020 01:00:25 PM,4/1/2021 11:12:40 AM,False,no,,,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,4/14/2023 04:00:00 AM,1/30/2020 03:03:29 PM,1/8/2021 01:58:24 PM,2/11/2021 01:15:44 PM,3/9/2023 03:00:00 AM,4/1/2024 04:00:00 AM,,7/10/2023,1010 Pleasant St,N/A,Middlesex County,,10000.0,02478,Belmont,Middlesex,42.459085,-71.275566,Northeast,579,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,7/6/2020,COMPLETE,MR281525,Boston Bud Factory Inc.,Holyoke,MA,01040,42.198338,-72.60966,73 Sargeant St,,Holyoke,MA,01040,POINT (-72.571312 42.12756),POINT (-72.609660 42.198338),37 Commercial St,,Holyoke,MA,01040,83-0540049,MRN281525,8/7/2018 08:30:47 PM,4/1/2019 09:34:30 PM,9/14/2018 12:00:00 AM,6/27/2019 04:15:03 PM,False,,,SE304718,,,,,,,Not a DBE,,,,,,,,,,,,,,4/9/2020 04:00:00 AM,6/1/2018 02:39:45 PM,4/10/2019 12:00:00 AM,5/30/2019 01:50:58 PM,9/15/2022 04:00:00 AM,1/14/2024 03:00:00 AM,,7/10/2023,73 Sargeant St,N/A,Hampden County,,5000.0,01040,Holyoke,Hampden,42.12756,-72.571312,Western MA,31,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283558,"Lifted Luxury, Inc",Millville,MA,01529,42.024445,-71.581482,615 Adams Street,,Dorchester,MA,02122,POINT (-71.840209 42.329642),POINT (-71.581481 42.024445),100 HARTFORD AVE #3305-09,,PROVIDENCE,RI,02909,85-2650668,MRN283558,10/28/2020 07:38:02 PM,11/13/2020 12:42:39 PM,10/29/2020 11:39:42 AM,,False,,,,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,,5/26/2020 10:50:54 AM,11/20/2020 09:46:55 AM,1/14/2021 03:35:40 PM,3/9/2023 03:00:00 AM,3/10/2024 04:00:00 AM,,7/10/2023,10 Prospect St,N/A,Worcester County,,10000.0,01529,Millville,Worcester,42.329642,-71.840209,Central MA,212,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
