LicenseStatus,AssociateId,LicenseeId,UBI,LicenseNumber,Name,DBA,LicenseIssueDate,LicenseExpirationDate,ExternalIdentifier,IsDeleted,Address1,Address2,City,State,ZipCode,County,EmailAddress,PhoneNumber,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate
Active,2538.0,2538,6044634240010002,427439,JS HAM INC.,JS HAM INC,2023-06-03,2024-05-31,,False,7182 ROAD 16 NE STE D-1,,MOSES LAKE,WA,988379325,GRANT,JOELBRATTIN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-04 05:09:37.960000000
Active,3112.0,3024,6044644130010001,428644,OMTIME CANNABIS TRANSPORTATION LLC,OMTIME CANNABIS TRANSPORTATION,2023-06-02,2024-05-31,,False,72 MCCARVER ST,,PORT ANGELES,WA,983628619,CLALLAM,NUNSIT@HOTMAIL.COM,,LoadLicenseeETL,2022-10-25 04:45:27.437000000,proc_UpdateExistingLicenses,2023-06-03 05:09:52.287000000
Active,2539.0,2539,6044694870010001,427454,TACOMASPOT LLC,MINGLEWOOD BRANDS,2023-05-13,2024-05-31,,False,3303 S 35TH ST BLDG 1 SPACE 4,,TACOMA,WA,984090000,PIERCE,Matt@minglewoodbrands.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-14 05:02:06.247000000
Active,2840.0,2840,6046989200010001,431782,"THUNDER CANNABIS, LLC",THUNDER CANNABIS,2023-05-24,2024-05-31,,False,2842 93RD AVE SW,,OLYMPIA,WA,985129144,THURSTON,admin@thundercannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-24 05:05:31.243000000
Active,2415.0,2415,6046226090010001,425696,NEW JACK KUSH LLC,SEATTLE PURE EXTRACTS,2023-05-24,2024-05-31,,False,2939 4TH AVE S STE 101,STE 101,SEATTLE,WA,981341934,KING,newjackkush.502@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-25 05:08:44.393000000
Active,2692.0,2692,6046068720010001,430048,HEYFOR FARM LLC,HEYFOR FARM LLC,2023-04-07,2024-05-31,,False,65 PIT RD SUITE B,SUITE B,BREWSTER,WA,988129676,OKANOGAN,kbhuang0108@yahoo.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-08 04:54:53.957000000
Active,1463.0,1463,6046088720010001,416448,SOUTH PARK GARDENS LLC,SOUTH PARK GARDENS LLC,2023-06-09,2024-05-31,,False,8500 14TH AVE S STE B,,SEATTLE,WA,981084803,KING,ALINAG.FTI@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-10 05:11:20.850000000
Active,1793.0,1793,6046105630010001,417223,WISEMAN LLC,WISEMAN LLC,2023-06-14,2024-05-31,,False,6726 ROAD S SE STE A,,WARDEN,WA,988579560,GRANT,bingcannabis@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-17 05:09:06.937000000
Active,,2732,6034023580010002,430424,MARC STERN - RECEIVER,THE GRASS IS ALWAYS GREENER,2023-05-18,2024-05-31,,False,15935 REDMOND WAY,,REDMOND,WA,980523836,KING,JENNY@THEGRASSISALWAYS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-21 06:08:22.540000000
Active,1230.0,1230,6036163540010002,415869,WILD SPRINGS LLC,WILD SPRINGS,2023-06-03,2024-05-31,,False,26425 S RUPP ROAD T8,T8,CHENEY,WA,990040000,SPOKANE,sdullanty@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-04 05:09:37.960000000
Active,308.0,3002,6042893570010002,415910,GHOST DOG LLC,GHOST DOG,2023-05-05,2024-05-31,,False,231 WESTERN LARCH RD STE A,,NEWPORT,WA,991568760,PEND OREILLE,TRAYCEPHOTO@GMAIL.COM,,LoadLicenseeETL,2022-08-26 04:45:53.847000000,proc_UpdateExistingLicenses,2023-05-06 05:00:29.903000000
Active,2647.0,2647,6036213790010002,429292,HERBSCAPES LLC,HERBSCAPES LLC,2023-05-24,2024-05-31,,False,1106 CANNON WAY STE H,,COLVILLE,WA,991148701,STEVENS,PLIU8484@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-25 05:08:44.393000000
Active,2301.0,2301,6036229840010002,424311,"MARY MART, INC.",MARY MART INC,2023-04-08,2024-05-31,,False,3002 6TH AVE STE 100,,TACOMA,WA,984066203,PIERCE,marymartdabs@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-09 04:55:04.680000000
Active,,278,6025000700010003,412382,"PARTHENON, LLC","PARTHENON, LLC",2023-05-25,2024-05-31,,False,169 GREENACRES RD UNIT H,,RIVERSIDE,WA,988499647,OKANOGAN,MANDMGROWERS@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-08-18 05:33:16.570000000
Active,1363.0,1363,6041105480010001,416176,ROGUE FARMS LLC,ROGUE FARMS,2023-04-20,2024-05-31,,False,14626 COUNTRY LN SE STE B,,YELM,WA,985979150,THURSTON,ROGUEGARDENS@OUTLOOK.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-21 04:56:35.557000000
Active,2488.0,2488,6041209700010002,426754,WASHINGTON GOLD LLC,"WASHINGTON GOLD, LLC",2023-05-12,2024-05-31,,False,31903 HWY 97,,TONASKET,WA,988559205,OKANOGAN,DNAINI2014@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-13 05:01:54.840000000
Active,468.0,468,6041231160010002,412808,"EPICHRONIC, LLC",EPIC BAKERY DIVISION,2023-06-03,2024-05-31,,False,10334 LAKE CITY WAY NE,,SEATTLE,WA,981157738,KING,wshuler82@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-04 05:09:37.960000000
Active,903.0,903,6041253820010001,414200,MJ2H LLC,HIGH END FARMS,2023-05-18,2024-05-31,,False,916 KENTUCKY ST,,BELLINGHAM,WA,982254226,WHATCOM,SINGHVICTOR69@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-19 05:04:34.890000000
Active,1182.0,1182,6041253820010003,415771,MJ2H LLC,HIGH END FARMS,2023-05-18,2024-05-31,,False,2515 HARTFORD DR STE B,,LAKE STEVENS,WA,982580000,SNOHOMISH,HTAREEN@MSN.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-19 05:04:34.890000000
Active,2875.0,2875,6041271450010002,432269,"NW GROWER, LLC",NW GROWER,2023-04-20,2024-05-31,,False,177 MCCLEARY RD,,MCCLEARY,WA,985579301,GRAYS HARBOR,becool406@hotmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-21 04:56:35.557000000
Active,759.0,759,6049193430010001,413655,PERFECT PLANT LLC,PERFECT PLANT LLC,2023-04-19,2024-05-31,,False,50 WEST WESTFIELD COURT #A,,SHELTON,WA,985846361,MASON,perfectplant99@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-20 04:57:46.303000000
Active,2330.0,2330,6049181310010001,424758,HIGHER GROUND CANNABIS LLC,HIGHER GROUND CANNABIS,2023-04-18,2024-05-31,,False,576 REGAL RD  STE 2,,ELK,WA,990090000,PEND OREILLE,hgcannabisllc@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-19 04:56:14.333000000
Active,2038.0,2038,6049177140010001,421695,AQUARIUS HOLDING LLC,GALAXY 21,2023-02-27,2024-05-31,,False,11042 1ST AVENUE S,,SEATTLE,WA,981681402,KING,compliance@blaze.me,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-28 04:49:04.593000000
Active,2433.0,2955,6049165950010001,433356,MYSTIC CANNABIS L.L.C.,MYSTIC CANNABIS L.L.C.,2023-06-03,2024-05-31,,False,5748 BETHEL RD SE UNIT B,,PORT ORCHARD,WA,983677831,KITSAP,mysticcannabisllc@gmail.com,,LoadLicenseeETL,2022-04-05 04:47:37.360000000,proc_UpdateExistingLicenses,2023-06-04 05:09:37.960000000
Active,802.0,802,6049148950010001,413809,SEATTLE 5288 LLC,FORBIDDEN CANNABIS CENTRAL DISTRICT SEATTLE,2023-04-18,2024-05-31,,False,2413 E UNION ST,,SEATTLE,WA,981223045,KING,PAUL@TACSOUTHHOSPITALITY.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-19 04:56:14.333000000
Active,731.0,3021,6049121510010001,434189,SOUTH PIER LLC,SHAWN KEMPS CANNABIS SODO,2023-05-13,2024-05-31,,False,2764 1ST AVE S STE 100,,SEATTLE,WA,981340000,KING,seattletran@gmail.com,,LoadLicenseeETL,2022-10-15 04:45:22.690000000,proc_UpdateExistingLicenses,2023-05-14 05:02:06.247000000
Active,606.0,606,6041821960010003,413120,"BEDNAR,  BRANDIN  JAMES",NORTHWEST INDUSTREES,2023-05-25,2024-05-31,,False,7510 5TH AVE SOUTH  STE C,STE C,SEATTLE,WA,981084114,KING,northwestindustrees@outlook.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-26 05:06:01.153000000
Active,2276.0,2276,6042703180010001,423885,PRIMO NATURALLY LLC,PRIMO CANNABIS,2023-04-22,2024-05-31,,False,21630 E GILBERT AVE,,OTIS ORCHARDS,WA,990279241,SPOKANE,Scott.primoretail@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-23 04:57:27.510000000
Active,2550.0,2550,6042736840010002,427634,"317 RETAIL, LLC",ZIPS CANNABIS,2023-04-15,2024-05-31,,False,317 S 72ND ST,,TACOMA,WA,984086003,PIERCE,SCOTTATKISON@MAC.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-16 04:56:13.270000000
Active,988.0,988,6042761450010001,414716,FLO'S JOINT LLC,THE TOP SHELF,2023-04-25,2024-05-31,,False,1305 S HAYFORD RD STE A,,AIRWAY HEIGHTS,WA,992245276,SPOKANE,JOHNPCHILDS@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-26 04:57:31.683000000
Active,2241.0,2241,6042806710010001,423406,UMBRELLA INDUSTRIES USA LLC,UMBRELLA INDUSTRIES USA LLC,2023-05-10,2024-05-31,,False,609 A SUNSET PARK DR,,SEDRO WOOLLEY,WA,982841578,SKAGIT,travis@sugarleaf.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-11 05:01:43.717000000
Active,2283.0,2283,6042815540010002,424047,PINOY INC,PINOY INC,2023-06-01,2024-05-31,,False,233 BRUENN AVE,,BREMERTON,WA,983123107,KITSAP,schneble76@hotmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-02 05:09:15.533000000
Active,2867.0,2867,6042815540010003,432162,PINOY INC,PINOY INC,2023-06-01,2024-05-31,,False,4 RIVERVIEW RD STE A,,OMAK,WA,988419415,OKANOGAN,schneble76@hotmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-02 05:09:15.533000000
Active,1978.0,1978,6042871740010001,420812,"THE ZEN DEN, LLC",THE ZEN DEN,2023-06-03,2024-05-31,,False,257 ENGH RD,,OMAK,WA,988419472,OKANOGAN,thezendenllc@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-04 05:09:37.960000000
Active,902.0,902,6035025130010001,414199,CLEMANS MOUNTAIN CANNABIS LLC,CLEMANS MOUNTAIN CANNABIS,2023-05-16,2024-05-31,,False,159003 W JOHNSON RD,,PROSSER,WA,993509225,BENTON,schneiderjustin83@yahoo.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-17 05:02:11.110000000
Active,973.0,973,6046122220010001,414539,"DRJ AND DUKE RETAILERS, INC",HIGH SOCIETY BELLINGHAM,2023-06-07,2024-05-31,,False,5309 GUIDE MERIDIAN RD SUITE A,,BELLINGHAM,WA,982260000,WHATCOM,kenzieburns2@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-08 05:09:08.687000000
Active,1335.0,1335,6033599460010001,416129,OORI LLC,OORI,2023-05-25,2024-05-31,,False,17737 59TH AVE NE,,ARLINGTON,WA,982236452,SNOHOMISH,BRENT@NICHOLSONDEV.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-26 05:06:01.153000000
Active,949.0,949,6034023650010001,414449,AWOW INC,WORLD OF WEED,2023-04-21,2024-05-31,,False,3202 E PORTLAND AVE,,TACOMA,WA,984044929,PIERCE,kayla@worldofweed.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-22 04:57:15.260000000
Active,2040.0,2040,6034040170010002,421702,"SOUTHERN STAR HOLDINGS, LLC",HIGH-5 CANNABIS,2023-04-20,2024-05-31,,False,6511 NE 137TH AVE,,VANCOUVER,WA,986825948,CLARK,JBRITT@HIGH5CANNABIS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-21 04:56:35.557000000
Active,74.0,74,6024843170010004,411970,395 HERB INC.,HERBAL E SCENTS,2023-05-27,2024-05-31,,False,120 NE CANNING DR,,COLVILLE,WA,991142004,STEVENS,monicajennen@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-28 05:06:55.497000000
Active,2695.0,2695,6024843170010008,430097,395 HERB INC.,HIGH LIFE CANNABIS,2023-05-16,2024-05-31,,False,5978 HIGHWAY 291 UNIT 6,,NINE MILE FALLS,WA,990269556,STEVENS,monicajennen@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-17 05:02:11.110000000
Active,522.0,522,6028304620010002,412922,FWEEDOM INCORPORATED,FWEEDOM CANNABIS,2023-05-23,2024-05-31,,False,12001 AURORA AVE N UNIT #1,,SEATTLE,WA,981338249,KING,hendricks.fweedominc@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-24 05:05:31.243000000
Active,69.0,69,6033031360010002,410273,MARKET DELIVERY SOLUTIONS LLC,GREEN2GO,2023-05-03,2024-05-31,,False,214307 E SR 397,,KENNEWICK,WA,993377198,BENTON,rik@g2grec.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-04 04:59:27.750000000
Active,2545.0,2545,6034040170010003,427533,"SOUTHERN STAR HOLDINGS, LLC",HIGH-5 CANNABIS,2023-04-20,2024-05-31,,False,25 NE 2ND ST STE B,,STEVENSON,WA,986484215,SKAMANIA,JBRITT@HIGH5CANNABIS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-21 04:56:35.557000000
Active,1954.0,1954,6033025530010006,420389,THE JOINT LLC,THE JOINT,2023-05-06,2024-05-31,,False,14325 1ST AVE S STE 101,,BURIEN,WA,981683418,KING,SHYD1@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-07 05:00:41.830000000
Active,619.0,619,6032989190010006,413139,"NW BAKERY SERVICES, LLC",BIG RIDGE FARMS,2023-05-26,2024-05-31,,False,1655 ROAD 4 NE STE D,,COULEE CITY,WA,991150000,GRANT,admin@greenlinkholdings.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-27 05:06:51.297000000
Active,1614.0,1614,6034049270010001,416804,EVERGROW NORTHWEST LLC,EVERGROW NORTHWEST,2023-05-19,2024-05-31,,False,1027 85TH AVE SW,,TUMWATER,WA,985015704,THURSTON,RODGERRUTTER@COMCAST.NET,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-20 05:04:55.470000000
Active,975.0,975,6034051800010001,414550,FOURSHORE LLC,420 SPOT SHOP,2023-04-11,2024-05-31,,False,1374 SE LUND AVE,,PORT ORCHARD,WA,983665628,KITSAP,delynn0000@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-12 04:55:26.403000000
Active,1740.0,1740,6034054510010001,417114,T AND H CONSULTING LLC,POM CANNABIS PULLMAN,2023-04-08,2024-05-31,,False,1330 SE BISHOP BLVD,,PULLMAN,WA,991630000,WHITMAN,SATORIPULLMAN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-09 04:55:04.680000000
Active,808.0,808,6034060990010001,413843,HIGH WASHINGTON LLC,HWY 420,2023-04-12,2024-05-31,,False,1110 CHARLESTON BEACH RD W,,BREMERTON,WA,983124504,KITSAP,purchasing@hwy420.xyz,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-13 04:55:36.870000000
Active,300.0,300,6034130820010001,412433,420 FARMS LLC,420 FARMS,2023-04-06,2024-05-31,,False,11670 W HWY 28 STE C,,QUINCY,WA,988489709,GRANT,discover420farms@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-07 04:54:49.310000000
Active,617.0,617,6032989190010002,413135,"NW BAKERY SERVICES, LLC",BIG RIDGE FARMS,2023-06-03,2024-05-31,,False,1655 ROAD 4 NE STE A,,COULEE CITY,WA,991150000,GRANT,zachl@greenlinkholdings.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-04 05:09:37.960000000
Active,2669.0,2669,6032983430010002,429775,VIRTUAL SERVICES LLC,VIRTUAL SERVICES,2023-05-27,2024-05-31,,False,3801 BAKERVIEW SPUR BLDG 102,,BELLINGHAM,WA,982268034,WHATCOM,javonte@wildflower.ca,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-28 05:06:55.497000000
Active,2701.0,2701,6031112130010003,430187,PRAXIS HOLDINGS LLC,PRAXIS HOLDINGS LLC,2023-06-08,2024-05-31,,False,168 NICHOLS RD # 1,,OMAK,WA,988419581,OKANOGAN,jeff@heritagecannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-09 05:10:35.377000000
Active,2589.0,2589,6031143240010003,428537,EMERALD MOUNTAIN LLC,EMERALD MOUNTAIN,2023-05-09,2024-05-31,,False,9730 LATHROP INDUST DR SW #C,STE C,OLYMPIA,WA,985120000,THURSTON,Chelsea@emeraldmountain502.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-10 05:00:42.523000000
Active,2590.0,3013,6031143240010004,434132,EMERALD MOUNTAIN LLC,EMERALD MOUNTAIN,2023-05-10,2024-05-31,,False,9730 LATHROP INDUSTRIAL DR SW,STE B,TUMWATER,WA,985121064,THURSTON,chelsea@emeraldmountain502.com,,LoadLicenseeETL,2022-10-04 04:45:39.497000000,proc_UpdateExistingLicenses,2023-05-11 05:01:43.717000000
Active,3311.0,3054,6031143240010006,434070,EMERALD MOUNTAIN LLC,EMERALD MOUNTAIN LLC,2023-05-10,2024-05-31,,False,9730 LATHROP INDUSTRIAL DR SW,SUITE D,TUMWATER,WA,985121064,THURSTON,tacopa@comcast.net,,LoadLicenseeETL,2023-01-25 04:45:28.990000000,proc_UpdateExistingLicenses,2023-05-11 05:01:43.717000000
Active,1421.0,1421,6031170160010003,416340,"PATIENT CARE NETWORK, LLC",PACIFIC COAST NORTHERN,2023-06-03,2024-05-31,,False,28221 N NORTH RD,,DEER PARK,WA,990069363,SPOKANE,KEVINATPCN@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-04 05:09:37.960000000
Active,1642.0,1642,6032703740010002,416859,VERDELUX CHOCOLATES LLC,VERDELUX CHOCOLATES,2023-04-18,2024-05-31,,False,924 KENTUCKY ST,,BELLINGHAM,WA,982254226,WHATCOM,VERDELUXCHOCOLATES@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-19 04:56:14.333000000
Active,,2753,6052515060010001,430628,HAPI FARMS LLC,HAPI FARMS,2023-08-29,2024-05-31,,False,24 THAYER SOUTH RD NUM B,,OROVILLE,WA,988449224,OKANOGAN,Dmb0227.db@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-08-30 05:28:09.320000000
Active,285.0,285,6034026850010002,412401,4051 HAMMER DRIVE LLC,VICTORY GARDENS  NURSERY,2023-04-08,2024-05-31,,False,4051 HAMMER DR STE 101,,BELLINGHAM,WA,982260000,WHATCOM,DONR@RAZZCONSTRUCTION.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-08-02 05:20:17.177000000
Active,852.0,852,6024843170010005,413994,395 HERB INC.,SECRET HERB SHOP,2023-05-16,2024-05-31,,False,2 COLUMBIA DR,STE A,KETTLE FALLS,WA,991419461,FERRY,monicajennen@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-17 05:02:11.110000000
Active,,2782,6052421400010001,430877,ROAD 12 LABS LLC,ROAD 12 LABS,2023-11-29,2024-05-31,,False,23855 NW RD 12,PARCELL #150598005,QUINCY,WA,988480000,GRANT,steve@road12labs.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-02 05:58:09.767000000
Active,,3145,6033031360010010,435251,MARKET DELIVERY SOLUTIONS LLC,GREEN2GO PASCO,2023-11-02,2024-05-31,,False,5804 RD 90 STE J,,PASCO,WA,993018551,FRANKLIN,steve@g2grec.com,,LoadLicenseeETL,2023-11-03 05:50:06.680000000,proc_UpdateLicenseeData,2023-11-03 05:50:06.923000000
Active,,596,6052525230010001,413097,DEEP WELL FARMS LLC,DEEP WELL FARMS,2023-10-05,2024-05-31,,False,340 E MILLWRIGHT RD BLDG A,,SHELTON,WA,985848253,MASON,deepwellfarms@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-10-06 05:46:26.117000000
Active,,2584,6052448790010001,428407,OSO CREEK LLC,OSO PRODUCTIONS,2023-10-18,2024-05-31,,False,426 N EMPIRE CREEK RD,,MALO,WA,991509713,FERRY,osocreekllc@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-10-19 05:45:07.803000000
Active,,3151,6047542880010002,414350,ABCDEF LLC,ABCDEF LLC,2023-11-08,2024-05-31,,False,12300 NE FOURTH PLAIN BLVD,STE B,VANCOUVER,WA,98682    ,CLARK,cmskeller@gmail.com,,LoadLicenseeETL,2023-11-18 05:53:21.250000000,proc_UpdateLicenseeData,2023-11-18 05:53:21.540000000
Active,1955.0,1955,6033043440010001,420390,"H & H MANAGEMENT SERVICES, LLC",ORCAS ISLAND CANNABIS,2023-05-27,2024-05-31,,False,1533 MT BAKER RD,,EASTSOUND,WA,982450000,SAN JUAN,orcasislandcannabis@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-28 05:06:55.497000000
Active,2167.0,2167,6033031360010004,422655,MARKET DELIVERY SOLUTIONS LLC,GREEN2GO TOKIO,2023-05-03,2024-05-31,,False,2008 N DURRY RD UNIT 2,,SPRAGUE,WA,990329621,ADAMS,rik@g2grec.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-04 04:59:27.750000000
Active,985.0,985,6034004860010002,414680,PURPLE HAZE COLLECTIVE LLC,PURPLE HAZE,2023-05-25,2024-05-31,,False,4218 RUCKER AVE,,EVERETT,WA,982032214,SNOHOMISH,scott@purplehazellc.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-26 05:06:01.153000000
Active,39.0,39,6016367550010006,352673,"FORMILLER, JAMES DEAN - PER WAC 314.55.035",LUCID PUYALLUP,2023-06-03,2024-05-31,,False,7924 RIVER ROAD,,PUYALLUP,WA,983713839,PIERCE,STAN32J@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-06-04 05:09:37.960000000
Active,1902.0,1902,6049102020010001,419100,PLP ENTERPRISES LLC,PLP ENTERPRISES LLC,2023-03-25,2024-04-30,,False,8531 POSTMA RD STE C,,MOXEE,WA,989369317,YAKIMA,PLPEnterprises22@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-26 04:53:44.597000000
Active,1174.0,1174,6041034760010001,415756,GREEN MAGIC LLC,GREEN MAGIC,2023-05-04,2024-04-30,,False,28436 NE 4TH PL,,REDMOND,WA,980539248,KING,GREENMAGICWA@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-05 04:59:49.300000000
Active,761.0,761,6049107110010001,413657,CHEHALIS GARDEN LLC,CHEHALIS GARDEN LLC,2023-03-08,2024-04-30,,False,1132 NW STATE AVE STE A,,CHEHALIS,WA,985321829,LEWIS,wailam27@yahoo.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-09 04:51:13.313000000
Active,105.0,105,6032944180010001,412071,"PROBUTE-PENTHEX , LLC",EVERGREEN EXTRACTS,2023-05-04,2024-04-30,,False,4863 S SWENSON RD #A,,DEER PARK,WA,990069407,STEVENS,sales@evergreen-extracts.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-05-05 04:59:49.300000000
Active,,1333,6052035730010001,416125,"2K GARDENS, LLC","2K GARDENS, LLC",2023-10-05,2024-04-30,,False,90 CRAGGANMORE,,GOLDENDALE,WA,986203404,KLICKITAT,vli2582@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-10-06 05:46:26.117000000
Active,,3015,6045975580010002,433304,ALTUM EXTRACTS L.L.C.,ALTUM EXTRACTS,2023-10-02,2024-04-30,,False,2762 PEACE PORTAL DR UNIT 121,,BLAINE,WA,982308909,WHATCOM,noahdotson@gmail.com,,LoadLicenseeETL,2022-10-11 04:45:22.370000000,proc_UpdateExistingLicenses,2023-10-03 05:37:45.870000000
