license_number,id,business_dba_name,license_type,license_status,address,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,business_email,business_image_url,data_refreshed_date,business_phone,premise_street_address,business_website,premise_latitude,premise_longitude,premise_county,details_url,phone_number,LicenseStatus,delivery,cultivator,retailer
CCL18-0003437,6352,Data Not Available,Cultivation -  Nursery,Active,,"Salinas Spence Road Care, Inc.",Long Truong,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,137-121-012-000,Data Not Available,2019-07-10T00:00:00,2025-07-10T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(949) 331-3737,Not Published,,,,Monterey,,,,,,
CCL18-0003448,6363,Data Not Available,Cultivation -  Specialty Indoor,Active,,"CS Heritage Industry, Inc.","Edith  Chin, Giovanti Humphries, Ivan  Talan, Sergey  Vasilyev, Tyler Geld, William Sohn",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,5190030006,Data Not Available,2019-11-05T00:00:00,2024-11-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(925) 260-1936,Not Published,,,,Los Angeles,,,,,,
CCL18-0003453,6368,Data Not Available,Cultivation -  Small Outdoor,Active,,Blocksburg Family Farms,"Dakota Ringo, Nancy Ringo",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,217-216-001,Data Not Available,2019-07-15T00:00:00,2025-01-31T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 601-5534,Not Published,,,,Humboldt,,,,,,
CCL18-0003459,6372,Data Not Available,Cultivation -  Small Mixed-Light Tier 2,Active,,Greenfield Organix C2,"James Kim, Jon Avidor, Raquel Origel, Susan Hoy, Takayuki Sato",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Annual,CA,109-171-009,Data Not Available,2019-08-06T00:00:00,2024-08-06T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(215) 582-7666,Not Published,,,,Monterey,,,,,,
CCL18-0003460,6373,Data Not Available,Cultivation -  Specialty Mixed-Light Tier 1,Active,,TA FARMS,Tomas Alatorre,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,211-331-042,Data Not Available,2019-10-22T00:00:00,2024-10-22T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(714) 809-4359,Not Published,,,,Humboldt,,,,,,
CCL18-0003461,6407,Data Not Available,Cultivation -  Small Outdoor,Active,,TA FARMS,Tomas Alatorre,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,211-331-042,Data Not Available,2019-10-22T00:00:00,2024-10-22T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(714) 809-4359,Not Published,,,,Humboldt,,,,,,
CCL18-0003462,6444,Data Not Available,Cultivation -  Specialty Mixed-Light Tier 1,Active,,TA FARMS,Tomas Alatorre,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,212-281-025,Data Not Available,2020-05-19T00:00:00,2025-05-19T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(714) 809-4359,Not Published,,,,Humboldt,,,,,,
CCL18-0003471,6449,Data Not Available,Cultivation -  Specialty Cottage Outdoor,Active,,Wilhelm's Finest,James Wilhelm,Sole Proprietorship,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Annual,CA,216-440-001-000,Data Not Available,2020-01-27T00:00:00,2025-01-27T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 499-2924,Not Published,,,,Humboldt,,,,,,
CCL18-0003476,6452,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Happy Valley Farms,"Kevin Escue, Nikolai Erickson",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,210-051-081,Data Not Available,2020-05-28T00:00:00,2025-05-28T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(832) 480-3481,Not Published,,,,Humboldt,,,,,,
CCL18-0003478,6454,Data Not Available,Cultivation -  Small Outdoor,Active,,"Sun House Farms, LLC",Forrest Borzini,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,218-151-006,Data Not Available,2020-01-25T00:00:00,2025-01-25T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 683-6023,Not Published,,,,Humboldt,,,,,,
CCL18-0003494,6468,Data Not Available,Cultivation -  Small Outdoor,Active,,the back forty llc,"evan bowen, Heather Carruth",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,033-170-005-000,Data Not Available,2019-08-21T00:00:00,2024-08-21T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 498-5334,Not Published,,,,Humboldt,,,,,,
CCL18-0003495,6469,Data Not Available,Cultivation -  Small Outdoor,Active,,the back forty llc,"evan bowen, Heather Carruth",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,223-053-001,Data Not Available,2019-08-21T00:00:00,2024-08-21T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 498-5334,Not Published,,,,Humboldt,,,,,,
CCL18-0003517,6556,Data Not Available,Cultivation -  Nursery,Active,,Canna Rios LLC  dba Runway Gardens,"Abel  Maldonado, Jonathan Malespin",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,129040010,Data Not Available,2019-10-14T00:00:00,2024-10-14T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(805) 689-0001,Not Published,,,,Santa Barbara,,,,,,
CCL18-0003521,6558,Data Not Available,Cultivation -  Specialty Outdoor,Active,,TNT GROWN LLC,Elliot Morris,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,032-171-027,Data Not Available,2019-09-18T00:00:00,2024-09-18T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(404) 308-5626,Not Published,,,,Humboldt,,,,,,
CCL18-0003524,6560,Data Not Available,Cultivation -  Small Outdoor,Active,,"Vihren,LLC",Stoyan Barakov,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,210-141-016,Data Not Available,2019-12-03T00:00:00,2024-12-03T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 499-5428,Not Published,,,,Humboldt,,,,,,
CCL18-0003525,6561,Data Not Available,Cultivation -  Specialty Mixed-Light Tier 1,Active,,Red Rock Farms,"Laurel Davis, Oswaldo Aviles Gonzalez",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,033-120-012,Data Not Available,2019-11-14T00:00:00,2024-11-14T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 923-1615,Not Published,,,,Humboldt,,,,,,
CCL18-0003527,6563,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"J and R Ranch, Inc.","Jake McCarty, Ryan Simas",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Annual,CA,316-015-006,Data Not Available,2019-09-05T00:00:00,2024-09-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 630-5041,Not Published,,,,Humboldt,,,,,,
CCL18-0003528,6564,Data Not Available,Cultivation -  Specialty Outdoor,Active,,"J and R Ranch, Inc.","Jake McCarty, Ryan Simas",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,316-015-006,Data Not Available,2019-09-05T00:00:00,2024-09-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 630-5041,Not Published,,,,Humboldt,,,,,,
CCL18-0003531,6565,Data Not Available,Cultivation -  Specialty Outdoor,Active,,Bigfoot County Farms,"Chris Burns, Leah Baran",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,315-043-002,Data Not Available,2019-12-16T00:00:00,2024-12-16T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 672-4867,Not Published,,,,Humboldt,,,,,,
CCL18-0003532,6566,Data Not Available,Cultivation -  Specialty Mixed-Light Tier 1,Active,,Red Rock Farms,"Laurel Davis, Oswaldo Aviles Gonzalez",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,033-140-009,Data Not Available,2020-03-10T00:00:00,2025-03-10T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 923-1615,Not Published,,,,Humboldt,,,,,,
CCL18-0003535,6569,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Wilder Ridge Estates,Jade Rathmann,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,108-024-003,Data Not Available,2020-01-17T00:00:00,2025-01-17T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 954-9786,Not Published,,,,Humboldt,,,,,,
CCL18-0003537,6571,Data Not Available,Cultivation -  Small Outdoor,Active,,Wilder Ridge Estates,Jade Rathmann,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,108-024-003,Data Not Available,2019-12-19T00:00:00,2024-12-19T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 954-9786,Not Published,,,,Humboldt,,,,,,
CCL18-0003538,6572,Data Not Available,Cultivation -  Medium Indoor,Active,,Universal Herbal Center LLC,"Danny Abdelmalak, William Wagih Kamar",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,2746-010-029,Data Not Available,2019-12-11T00:00:00,2024-12-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(310) 560-9428,Not Published,,,,Los Angeles,,,,,,
CCL18-0003542,6578,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Rich Harvest Group LLC,Ivan Mihalev,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,020-170-18-00,Data Not Available,2019-11-13T00:00:00,2024-11-13T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(925) 360-3055,Not Published,,,,Trinity,,,,,,
CCL18-0003545,6610,Data Not Available,Cultivation -  Specialty Outdoor,Active,,earley farms,steven earley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,217-251-003,Data Not Available,2019-08-22T00:00:00,2024-08-22T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 926-9110,Not Published,,,,Humboldt,,,,,,
CCL18-0003547,6612,Data Not Available,Cultivation -  Specialty Outdoor,Active,,"Wilding Woman, Inc.","Heidi Wordhouse, Rachael Wordhouse-Dykema",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,032-222-18-00,Data Not Available,2019-07-26T00:00:00,2024-07-26T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 683-6411,Not Published,,,,Mendocino,,,,,,
CCL18-0003555,6619,Data Not Available,Cultivation -  Nursery,Active,,"Cannacruz, Inc.","Bradford Palmer, Grant Palmer",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,133-172-013-000,Data Not Available,2019-09-04T00:00:00,2024-09-04T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(831) 420-3227,Not Published,,,,Monterey,,,,,,
CCL18-0003569,6633,Data Not Available,Cultivation -  Nursery,Active,,"Humboldt Hills Natural Farms, Inc.",Trent Sanders,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,223-141-010-000,Data Not Available,2019-08-01T00:00:00,2024-08-01T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 223-0486,Not Published,,,,Humboldt,,,,,,
CCL18-0003570,6634,Data Not Available,Cultivation -  Small Outdoor,Active,,Cann-Do Attitude Old School Cultivations,Elizabeth A Dunlap,Sole Proprietorship,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,209-121-007,Data Not Available,2020-05-22T00:00:00,2025-05-22T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 599-2555,Not Published,,,,Humboldt,,,,,,
CCL18-0003579,6641,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Wool Mountain Consulting Inc.,Chad Gordon,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,022-350-02-00,Data Not Available,2019-08-21T00:00:00,2024-08-21T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 672-4803,Not Published,,,,Trinity,,,,,,
CCL18-0003581,6643,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Ten Redwoods,Marko Teovski,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,208-241-017,Data Not Available,2019-10-07T00:00:00,2024-10-07T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 972-8920,Not Published,,,,Humboldt,,,,,,
CCL18-0003582,6644,Data Not Available,Cultivation -  Specialty Outdoor,Active,,Ten Redwoods,Marko Teovski,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,208-241-017,Data Not Available,2019-10-08T00:00:00,2024-10-08T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 972-8920,Not Published,,,,Humboldt,,,,,,
CCL18-0003586,6645,Data Not Available,Cultivation -  Specialty Outdoor,Active,,"Mountain Meadow, LLC","Jennifer Jepson, Joseph Jepson",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Annual,CA,014-270-44-00,Data Not Available,2019-07-07T00:00:00,2025-07-07T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 489-9837,Not Published,,,,Mendocino,,,,,,
CCL18-0003587,6646,Data Not Available,Cultivation -  Specialty Outdoor,Active,,JaKay Farm,"Jay Hills, KATHRYN HILLS",Sole Proprietorship,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,219-061-014,Data Not Available,2019-10-02T00:00:00,2024-10-02T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 943-3510,Not Published,,,,Humboldt,,,,,,
CCL18-0003588,6650,Data Not Available,Cultivation -  Small Outdoor,Active,,FinMark Farms,Mark Finley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,218-091-004,Data Not Available,2020-03-11T00:00:00,2025-03-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 287-6385,Not Published,,,,Humboldt,,,,,,
CCL18-0003589,6686,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,FinMark Farms,Mark Finley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,218-091-004,Data Not Available,2020-03-11T00:00:00,2025-03-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 287-6385,Not Published,,,,Humboldt,,,,,,
CCL18-0003590,6687,Data Not Available,Cultivation -  Small Outdoor,Active,,FinMark Farms,Mark Finley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,218-051-008,Data Not Available,2020-03-11T00:00:00,2025-03-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 287-6385,Not Published,,,,Humboldt,,,,,,
CCL18-0003591,6688,Data Not Available,Cultivation -  Specialty Outdoor,Active,,FinMark Farms,Mark Finley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,218-081-002,Data Not Available,2020-03-11T00:00:00,2025-03-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 287-6385,Not Published,,,,Humboldt,,,,,,
CCL18-0003592,6689,Data Not Available,Cultivation -  Small Outdoor,Active,,FinMark Farms,Mark Finley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,218-081-002,Data Not Available,2020-03-11T00:00:00,2025-03-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 287-6385,Not Published,,,,Humboldt,,,,,,
CCL18-0003593,6690,Data Not Available,Cultivation -  Small Outdoor,Active,,FinMark Farms,Mark Finley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,218-081-002,Data Not Available,2020-03-11T00:00:00,2025-03-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 287-6385,Not Published,,,,Humboldt,,,,,,
CCL18-0003613,6699,Data Not Available,Cultivation - Large Mixed-Light Tier 1,Active,,Madrone Forrest California,Emry Jacques,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,216-152-058-000,Data Not Available,2019-08-30T00:00:00,2024-11-08T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 616-1635,Not Published,,,,Humboldt,,,,,,
CCL18-0003620,6706,Data Not Available,Cultivation -  Small Outdoor,Active,,"Foli Farms, LLC",Lilya Marinova,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,212-301-013-000,Data Not Available,2020-05-08T00:00:00,2025-05-08T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 683-6686,Not Published,,,,Humboldt,,,,,,
CCL18-0003623,6709,Data Not Available,Cultivation -  Small Outdoor,Active,,Hog Trap Farms LLC,Mark Finley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,218-091-005,Data Not Available,2020-03-11T00:00:00,2025-03-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(207) 939-2525,Not Published,,,,Humboldt,,,,,,
CCL18-0003624,6710,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Hog Trap Farms LLC,Mark Finley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,218-091-005,Data Not Available,2020-03-11T00:00:00,2025-03-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(207) 939-2525,Not Published,,,,Humboldt,,,,,,
CCL18-0003625,6711,Data Not Available,Cultivation -  Small Outdoor,Active,,Hog Trap Farms LLC,Mark Finley,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,218-091-005,Data Not Available,2020-03-11T00:00:00,2025-03-11T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(207) 939-2525,Not Published,,,,Humboldt,,,,,,
CCL18-0003632,6715,Data Not Available,Cultivation -  Medium Outdoor,Active,,"Healing Sun, MBC",Leif Stafslien,Sole Proprietorship,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,220-082-020-000,Data Not Available,2019-12-13T00:00:00,2024-12-13T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 986-9927,Not Published,,,,Humboldt,,,,,,
CCL18-0003633,6716,Data Not Available,Cultivation -  Small Mixed-Light Tier 2,Active,,LerMott Management LLC,Matthew Fortezzo,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Provisional,CA,207-321-023,Data Not Available,2019-07-24T00:00:00,2024-07-24T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(203) 415-5424,Not Published,,,,Humboldt,,,,,,
