application_status,license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,original_submitted_date,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,approved_social_equity,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_initial_date_of_review,cnb_date_notice_sent_to_municipality,cnb_60_day_municipal_deadline_date,cnb_90_day_review_deadline_date,cnb_date_background_authorization_sent,cnb_date_background_report_received,cnb_finger_print_results_received_date,cnb_final_application_review,cnb_application_recommendation,cnb_final_inspection_result,cnb_final_license_recommendation,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,application_denied_date,cccupdatedate,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,id,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,9/20/2019,COMPLETE,MR281553,"Nature's Remedy of Massachusetts, Inc.",Millbury,MA,01527,42.203311,-71.776493,266 North Main Street,,Millbury,MA,01757,POINT (-71.840209 42.329642),POINT (-71.776493 42.2033109),110 Turnpike Road,Suite 114,Westborough,MA,01851,82-0797573,MRN281553,11/13/2018 04:08:03 PM,1/16/2019 04:31:00 PM,12/11/2018 12:00:00 AM,4/29/2019 02:09:03 PM,True,,,,,,,APPROVED,RP201923,RPA201923,Not a DBE,,,,,,,,,,,,,,6/27/2019 04:00:00 AM,6/5/2018 05:21:03 PM,2/14/2019 12:00:00 AM,4/29/2019 11:52:55 AM,5/11/2023 04:00:00 AM,5/13/2024 04:00:00 AM,,5/22/2023,266 N Main St,N/A,Worcester County,,5000.0,01527,Millbury,Worcester,42.329642,-71.840209,Central MA,211,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282202,"Green Collar Cannabis, LLC",Freetown,MA,02702,41.776406,-71.08455,16A Copicut Road Bldg. #2,Units 5 & 6,Assonet,MA,02702,POINT (-71.102131 41.778329),POINT (-71.084549 41.7764060),2070 Main Rd,,Tiverton,RI,02878,88-0769711,MPN282202,6/22/2022 08:31:57 AM,12/30/2022 09:32:27 AM,6/30/2022 11:59:34 AM,,False,no,,,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,,5/10/2022 09:42:05 AM,1/13/2023 10:52:46 AM,2/9/2023 01:16:17 PM,,,,5/22/2023,16 Copicut Rd,Units 5 & 6,Bristol County,,0.0,02702,Assonet,Bristol,41.778329,-71.102131,,658,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281454,"Advesa MA, Inc.",Somerville,MA,02144,42.399594,-71.111853,690 Broadway,,Somerville,MA,02144,POINT (-71.275566 42.459085),POINT (-71.111852 42.399594),690 Broadway,,Somerville,MA,02144,84-3412899,MRN281454,2/13/2021 01:36:42 AM,3/23/2021 08:43:49 PM,2/16/2021 04:55:54 PM,,True,yes,EE202234,,APPROVED,EE202234,EE202234,,,,Not a DBE,,,,,,,,,,,,,,,5/19/2018 04:49:32 PM,3/26/2021 10:31:49 AM,5/13/2021 12:24:13 PM,7/14/2022 04:00:00 AM,7/15/2023 04:00:00 AM,,5/22/2023,690 Broadway,N/A,Middlesex County,,5000.0,02144,Somerville,Middlesex,42.459085,-71.275566,Metro Boston,455,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - Two or More,COMMENCE OPS,COMMENCE OPS,2/24/2022,COMPLETE,MC282693,"Neamat, LLC",Uxbridge,MA,01569,42.060715,-71.619939,290 Millville Rd,,Uxbridge,MA,01569,POINT (-71.840209 42.329642),POINT (-71.619939 42.0607150),248 South Pier Road,,Narragansett,RI,02882,84-5071173,MCN282693,3/17/2020 03:47:18 PM,4/3/2020 12:42:29 PM,3/25/2020 12:00:00 AM,8/27/2020 03:49:11 PM,False,,,,,,,,,,Woman-Owned Business,Outdoor,"Tier 09: 70,001 to 80,000 sq. ft",,,,,,,,,,,,1/14/2021 03:00:00 AM,3/17/2020 10:48:08 AM,5/21/2020 01:10:50 PM,8/6/2020 02:14:30 PM,9/15/2022 04:00:00 AM,9/16/2023 04:00:00 AM,,5/22/2023,290 Millville Rd,N/A,Worcester County,,2500.0,01569,Uxbridge,Worcester,42.329642,-71.840209,Central MA,233,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283220,"The Green Harbor Dispensary, LLC",Abington,MA,02351,42.140731,-70.952355,29 Abbey Lane,,Middleborough,MA,02346,POINT (-70.818958 41.978877),POINT (-70.952354 42.1407310),29 Abbey Lane,,Middleborough,MA,02346,82-5108074,MRN283220,1/10/2020 07:03:45 PM,9/8/2020 03:42:46 PM,4/7/2020 12:00:00 AM,12/17/2020 12:48:59 PM,True,,,,,,,APPROVED,RP201920,RP201920,Minority-Owned Business,,,,,,,,,,,,,,,1/6/2020 08:55:29 PM,9/10/2020 09:01:17 AM,11/19/2020 04:26:07 PM,1/20/2022 03:00:00 AM,1/21/2023 03:00:00 AM,,5/22/2023,1410 Bedford St,N/A,Plymouth County,,10000.0,02351,Abington,Plymouth,41.978877,-70.818958,Southeast and Cape,533,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - License Type,COMMENCE OPS,COMMENCE OPS,3/22/2023,COMPLETE,MC283155,"Berkshire Welco Cultivation, LLC",Sheffield,MA,01257,42.142594,-73.363741,1375 North Main Street,,Sheffield,MA,01257,POINT (-73.209889 42.396128),POINT (-73.363741 42.1425940),490 Main Street,,Great Barrington,MA,01230,85-1143675,MCN283155,11/24/2020 02:28:44 PM,5/10/2021 03:48:11 PM,12/1/2020 03:12:49 PM,7/22/2021 11:26:16 AM,False,no,,,,,,,,,Not a DBE,Outdoor,"Tier 04: 20,001 to 30,000 sq. ft",,,,,,,,,,,,7/14/2022 04:00:00 AM,11/3/2020 11:13:41 AM,5/28/2021 10:40:44 AM,7/15/2021 04:30:56 PM,7/14/2022 04:00:00 AM,7/22/2023 04:00:00 AM,,5/22/2023,1375 N Main St,N/A,Berkshire County,,10000.0,01257,Sheffield,Berkshire,42.396128,-73.209889,Western MA,122,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - License Type,COMMENCE OPS,COMMENCE OPS,1/19/2023,COMPLETE,MC282412,High Hawk Farm LLC,Barre,MA,01005,42.391728,-72.157066,140 Worcester Road,,Barre,MA,01005,POINT (-71.840209 42.329642),POINT (-72.157066 42.3917280),140 Worcester Road,,Barre,MA,01005,84-3294551,MCN282412,12/13/2019 04:15:44 PM,2/13/2020 12:55:10 PM,1/14/2020 12:00:00 AM,5/9/2020 12:15:34 PM,False,,,,,,,,,,Not a DBE,Outdoor,"Tier 11: 90,001 to 100,000 sq. ft",,,,,,,,,,,,11/19/2020 03:00:00 AM,9/23/2019 09:49:00 PM,3/12/2020 12:00:00 AM,5/8/2020 02:30:29 PM,5/12/2022 04:00:00 AM,6/12/2023 04:00:00 AM,,5/22/2023,101 Daunt Rd,N/A,Worcester County,,25000.0,01005,Barre,Worcester,42.329642,-71.840209,Central MA,5,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103032,Kosher Group LLC,N/A,,N/A,,,11 Noble Street,,Newton,MA,02465,,,11 noble street,,Newton,MA,02465,85-1202656,PDOA103032,8/30/2020 02:09:21 PM,9/3/2020 09:31:22 AM,8/31/2020 12:26:56 PM,,False,,SE303608,SE303608,,,,,,,Not a DBE,,,,,,,,,,,,,,,5/28/2020 06:55:49 PM,,10/5/2020 11:46:37 AM,10/5/2020 04:00:00 AM,10/5/2022 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,12/2/2022,COMPLETE,MR282206,"Coastal Healing, Inc.",Westport,MA,02790,41.673128,-71.103795,248 State Road,,Westport,MA,02790,POINT (-71.102131 41.778329),POINT (-71.103795 41.6731279),1942 Crandall Road,,Tiverton,RI,02878,84-2687547,MRN282206,9/19/2021 09:25:41 AM,11/6/2021 09:30:29 AM,9/24/2021 11:07:18 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,10/13/2022 04:00:00 AM,12/19/2018 10:10:13 AM,11/15/2021 03:49:21 PM,2/14/2022 04:15:01 PM,2/9/2023 03:00:00 AM,2/23/2024 03:00:00 AM,,5/22/2023,248 State Rd,N/A,Bristol County,,10000.0,02790,Westport,Bristol,41.778329,-71.102131,Southeast and Cape,700,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,COMMENCE OPS,COMMENCE OPS,12/23/2022,COMPLETE,MC281487,"CannAssist, LLC",Leicester,MA,01542,42.207528,-71.907159,2131 Washington Street,,Boston,MA,02119,POINT (-71.840209 42.329642),POINT (-71.907159 42.2075280),2131 Washington Street,,Boston,MA,02119,82-3527958,MCN281487,8/28/2018 02:30:46 PM,5/8/2019 11:45:57 AM,10/3/2018 12:00:00 AM,8/1/2019 10:46:53 AM,False,,,,,,,,,,Not a DBE,Indoor,"Tier 08: 60,001 to 70,000 sq. ft",,,,,,,,,,,,2/10/2022 03:00:00 AM,5/25/2018 04:11:28 PM,5/9/2019 12:00:00 AM,5/30/2019 01:51:55 PM,1/12/2023 03:00:00 AM,1/22/2024 03:00:00 AM,,5/22/2023,88 Huntoon Memorial Hwy,N/A,Worcester County,,17500.0,01542,Rochdale,Worcester,42.329642,-71.840209,,222,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281870,Buudda Brothers 90 Sargeant Street LLC,Holyoke,MA,01040,42.199426,-72.612804,90 Sargeant Street,,Holyoke,MA,01040,POINT (-72.571312 42.12756),POINT (-72.612803 42.1994260),170 Prospect Street,,Chicopee,MA,01013,85-0711639,MPN281870,4/20/2020 01:50:52 PM,5/15/2020 03:58:39 PM,4/23/2020 12:00:00 AM,7/9/2020 07:45:35 PM,False,,,,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,,4/9/2020 02:14:01 PM,5/26/2020 02:05:02 PM,7/9/2020 02:34:15 PM,1/12/2023 03:00:00 AM,1/12/2024 03:00:00 AM,,5/22/2023,90 Sargeant St,N/A,Hampden County,,10000.0,01040,Holyoke,Hampden,42.12756,-72.571312,Western MA,31,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281806,"Nature's Medicines, Inc.",Uxbridge,MA,02724,42.015098,-71.597438,1045 Quaker Highway,,Uxbridge,MA,01569,POINT (-71.102131 41.778329),POINT (-71.597437 42.0150980),Po Box D,482 Globe Street,Fall River,MA,02724,47-4387528,MCN281806,3/6/2019 08:07:03 PM,3/23/2019 05:40:54 AM,3/15/2019 12:00:00 AM,6/1/2019 09:48:57 PM,True,,,,,,,APPROVED,RP201918,RP201918,Not a DBE,Indoor,"Tier 04: 20,001 to 30,000 sq. ft",,,,,,,,,,,,,11/20/2018 05:05:22 PM,4/9/2019 12:00:00 AM,5/30/2019 01:59:53 PM,9/15/2022 04:00:00 AM,9/18/2023 04:00:00 AM,,5/22/2023,1045 Quaker Hwy,N/A,Worcester County,,7500.0,02724,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,671,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284412,New England Alchemy LLC,Williamstown,MA,01267,42.687397,-73.230787,76 Gothic Street,,Northampton,MA,01060,POINT (-73.209889 42.396128),POINT (-73.230787 42.6873969),76 Gothic Street,,Northampton,MA,01060,87-2615347,MRN284412,11/15/2021 09:11:50 PM,6/13/2022 02:44:59 PM,12/8/2021 11:07:10 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,9/16/2021 06:12:41 PM,6/24/2022 02:06:01 PM,9/16/2022 02:00:43 PM,,,,5/22/2023,1161 Cold Spring Rd,N/A,Berkshire County,,0.0,01267,Williamstown,Berkshire,42.396128,-73.209889,Western MA,130,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281281,"Team Green, LLC",Boston,MA,02126,42.279457,-71.092681,1292 Blue Hill Ave,,Mattapan,MA,02126,POINT (-71.073493 42.334948),POINT (-71.092680 42.2794570),476 Canton Street,,Stoughton,MA,02072,82-5246181,MRN281281,10/7/2019 01:47:30 PM,5/15/2020 05:12:24 PM,10/8/2019 12:00:00 AM,8/22/2020 06:53:12 PM,True,,,,APPROVED,EE201890,EEA201884,,,,Not a DBE,,,,,,,,,,,,,,,4/19/2018 03:00:40 PM,5/21/2020 11:24:37 AM,8/6/2020 02:21:21 PM,9/27/2022 04:00:00 AM,9/27/2023 04:00:00 AM,,5/22/2023,1292 Blue Hill Ave,N/A,Suffolk County,,5000.0,02126,Mattapan,Suffolk,42.334948,-71.073493,,437,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103050,Level Up Organics LLC,N/A,,N/A,,,29 Cedar Street,,Boston,MA,02119,,,29 Cedar Street,,Boston,MA,02119,85-3199676,PDOA103050,6/5/2021 11:44:22 AM,9/29/2021 10:21:12 PM,6/7/2021 03:20:02 PM,,True,,EE202199,,APPROVED,EE202199,,,,,Not a DBE,,,,,,,,,,,,,,,5/28/2020 11:18:15 PM,10/13/2021 10:25:08 AM,10/13/2021 10:25:17 AM,10/13/2021 04:00:00 AM,10/13/2023 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,10/17/2019,COMPLETE,MP281318,"Curaleaf Massachusetts, Inc.",Webster,MA,01570,42.06268,-71.862223,30 Worcester Road,Unit B,Webster,MA,01570,POINT (-71.840209 42.329642),POINT (-71.862223 42.06268),2001 Washington Street,Unit B,Hanover,MA,02339,46-3428628,MPN281318,4/27/2018 12:50:20 PM,10/11/2018 08:32:27 AM,5/10/2018 12:00:00 AM,10/22/2018 06:20:02 PM,True,,,,,,,APPROVED,RP201882,RPA201882,Not a DBE,,,,,,,,,,,,,,9/13/2019 04:00:00 AM,4/27/2018 10:13:52 AM,7/5/2018 12:00:00 AM,10/18/2018 02:38:46 PM,10/13/2022 04:00:00 AM,10/25/2023 04:00:00 AM,,5/22/2023,30 Worcester Rd,Unit B,Worcester County,,5000.0,01570,Webster,Worcester,42.329642,-71.840209,Central MA,234,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284530,Valkyrie Cannabis Inc.,Great Barrington,MA,01230,42.211077,-73.34632,325 Stockbridge Rd.,,Great Barrington,MA,01230,POINT (-73.209889 42.396128),POINT (-73.346320 42.2110770),41 Meeting House Lane,,Southampton,NY,11968,85-0492199,MRN284530,1/27/2022 10:25:47 AM,4/27/2022 04:05:14 PM,2/11/2022 02:55:19 PM,7/14/2022 02:14:53 PM,False,no,,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business",,,,,,,,,,,,,,,12/3/2021 10:35:15 AM,5/6/2022 10:40:39 AM,7/14/2022 11:56:23 AM,7/14/2022 04:00:00 AM,7/14/2023 04:00:00 AM,,5/22/2023,325 Stockbridge Rd,N/A,Berkshire County,,10000.0,01230,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,106,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,COMMENCE OPS,COMMENCE OPS,3/9/2020,COMPLETE,MP281302,"253 Organic, LLC",Montague,MA,01376,42.59029,-72.527306,253 Miller Falls Road,,Turners Falls,MA,01376,POINT (-72.573941 42.587072),POINT (-72.527305 42.5902900),c/o The Wagner Law Group,"99 Summer Street, 13th floor",Boston,MA,02110,82-4664662,MPN281302,6/1/2018 12:35:59 AM,9/6/2018 05:00:24 PM,8/14/2018 12:00:00 AM,10/18/2018 02:54:27 PM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,11/7/2019 03:00:00 AM,4/17/2018 07:12:57 PM,9/11/2018 12:00:00 AM,10/4/2018 03:25:00 PM,10/13/2022 04:00:00 AM,10/25/2023 04:00:00 AM,,5/22/2023,253 Millers Falls Rd,P.O. Box 253,Franklin County,,5000.0,01376,Turners Falls,Franklin,42.587072,-72.573941,,159,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281564,NS AJO Holdings Inc.,Fitchburg,MA,01420,42.551507,-71.847296,67 Dana Street,Unit 1,Cambridge,MA,02138,POINT (-71.840209 42.329642),POINT (-71.847296 42.5515070),67 Dana Street,Unit 1,Cambridge,MA,02138,85-5166002,MPN281564,2/26/2019 05:59:53 PM,12/24/2019 09:15:24 AM,3/6/2019 12:00:00 AM,5/25/2020 08:48:06 PM,True,,,,,,,APPROVED,RP201991,RPA201991,Not a DBE,,,,,,,,,,,,,,,12/29/2018 04:11:04 PM,1/15/2020 12:00:00 AM,3/5/2020 12:22:28 PM,4/14/2023 04:00:00 AM,5/25/2024 04:00:00 AM,,5/22/2023,20 Authority Dr,N/A,Worcester County,,10000.0,01420,Fitchburg,Worcester,42.329642,-71.840209,Central MA,163,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282527,Grow One Inc.,Lowell,MA,01852,42.629938,-71.309578,60 Dix Street,,Lowell,MA,01852,POINT (-71.275566 42.459085),POINT (-71.309578 42.6299380),362 North End Boulevard,,Salisbury,MA,01952,81-3769278,MCN282527,12/6/2019 09:25:17 PM,7/22/2020 11:05:49 AM,3/13/2020 12:00:00 AM,,False,,,,,,,,,,Woman-Owned Business,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,,,,,,,,,,,,12/5/2019 02:17:46 PM,7/24/2020 09:25:51 AM,10/8/2020 02:12:06 PM,5/11/2023 04:00:00 AM,5/11/2024 04:00:00 AM,,5/22/2023,60 Dix St,N/A,Middlesex County,,5000.0,01852,Lowell,Middlesex,42.459085,-71.275566,Northeast,322,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282873,Elevated Cultivation Co. LLC,Kingston,MA,02364,41.973482,-70.707825,44 William C. Gould Jr. Way,Unit C,Kingston,MA,02364,POINT (-70.818958 41.978877),POINT (-70.707825 41.9734819),44 William C. Gould Jr. Way,Unit C,Kingston,MA,02364,85-1010317,MCN282873,7/15/2020 09:09:36 AM,10/9/2020 01:12:18 PM,7/20/2020 12:36:15 PM,,False,no,,,,,,,,,Minority-Owned Business,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,,,,,,,,,,,,6/23/2020 11:58:16 AM,10/15/2020 09:40:33 AM,2/11/2021 01:22:33 PM,9/15/2022 04:00:00 AM,9/29/2023 04:00:00 AM,,5/22/2023,44 William C Gould Jr Way,Unit C,Plymouth County,,2500.0,02364,Kingston,Plymouth,41.978877,-70.818958,Southeast and Cape,542,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/16/2018,COMPLETE,MC281266,Cultivate Holdings LLC,Leicester,MA,01524,42.252304,-71.946064,1764 Main Street,,Leicester,MA,01524,POINT (-71.840209 42.329642),POINT (-71.946064 42.2523040),PO Box 245,,Leicester,MA,01524,82-3671586,MCN281266,5/1/2018 06:05:43 PM,7/13/2018 01:17:37 PM,5/10/2018 12:00:00 AM,7/23/2018 01:54:03 PM,True,,,,,,,APPROVED,RP201845,RP201845,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,,,,,,,,,,,10/4/2018 04:00:00 AM,4/18/2018 08:35:34 PM,6/28/2018 12:00:00 AM,7/23/2018 09:08:37 AM,9/15/2022 04:00:00 AM,9/26/2023 04:00:00 AM,,5/22/2023,1764 Main St,N/A,Worcester County,,2500.0,01524,Leicester,Worcester,42.329642,-71.840209,Central MA,208,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,4/19/2023,COMPLETE,MR282334,Greenhouse Naturals LLC,Beverly,MA,01915,42.584815,-70.884194,80A Lawrence Road,,Boxford,MA,01921,POINT (-70.970827 42.635475),POINT (-70.884193 42.5848149),80A Lawrence Road,,Boxford,MA,01921,83-2388643,MRN282334,12/2/2019 03:10:05 PM,5/1/2020 04:20:58 PM,3/5/2020 12:00:00 AM,,True,,,SE303548,,,,APPROVED,RP201908,,Not a DBE,,,,,,,,,,,,,,3/9/2023 03:00:00 AM,1/25/2019 09:53:05 AM,6/26/2020 02:41:19 PM,9/10/2020 01:09:40 PM,11/10/2022 03:00:00 AM,11/11/2023 03:00:00 AM,,5/22/2023,23 Enon St,N/A,Essex County,,10000.0,01915,Beverly,Essex,42.635475,-70.970827,Northeast,352,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283745,"Lifted Genetics, INC",Hopedale,MA,01747,42.104908,-71.516674,42 Holliston St,,Medway,MA,02053,POINT (-71.840209 42.329642),POINT (-71.516673 42.1049080),42 Holliston St,,Medway,MA,02053,83-4383350,MCN283745,11/3/2022 05:24:47 PM,2/15/2023 10:30:15 AM,11/29/2022 10:11:18 AM,,False,no,,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,,,,,,,,,,,,6/6/2022 05:27:07 PM,2/24/2023 10:27:26 AM,4/14/2023 03:12:42 PM,,,,5/22/2023,5 Condon Way,N/A,Worcester County,,0.0,01747,Hopedale,Worcester,42.329642,-71.840209,Central MA,278,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281756,Higher Purpose Corporation,Lee,MA,01238,42.278149,-73.255698,392 Merrill Rd,,Pittsfield,MA,01201,POINT (-73.209889 42.396128),POINT (-73.255697 42.2781489),392 Merrill Rd,,Pittsfield,MA,01201,83-2229449,MCN281756,3/18/2019 03:28:47 PM,5/10/2020 03:30:24 PM,10/11/2019 12:00:00 AM,,False,,,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,,,,,,,,,,,,10/17/2018 09:15:00 AM,5/21/2020 01:13:31 PM,8/6/2020 02:02:31 PM,5/12/2022 04:00:00 AM,5/21/2023 04:00:00 AM,,5/22/2023,815 Pleasant St,N/A,Berkshire County,,5000.0,01238,Lee,Berkshire,42.396128,-73.209889,Western MA,110,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103566,Herby Home Delivery LLC,N/A,,N/A,,,36A Wheeler St,,Pepperell,MA,01463,,,36A Wheeler St,,Pepperell,MA,01463,87-3265712,PDOA103566,10/27/2021 09:29:28 PM,11/4/2021 06:50:53 PM,11/1/2021 08:43:39 AM,,False,,SE305364,SE305364,,,,,,,Not a DBE,,,,,,,,,,,,,,,10/27/2021 04:57:50 PM,11/15/2021 03:14:02 PM,11/16/2021 10:46:53 AM,11/16/2021 03:00:00 AM,11/16/2023 03:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,5/25/2022,COMPLETE,MR283192,"Essex Apothecary, LLC",Lynn,MA,01904,42.477757,-70.948882,233 Western Avenue,,Lynn,MA,01903,POINT (-70.970827 42.635475),POINT (-70.948881 42.4777569),51 Willow Street,#573,Lynn,MA,01904,83-1813923,MRN283192,12/23/2019 01:35:59 PM,7/9/2020 02:20:04 PM,3/16/2020 12:00:00 AM,,False,,,,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,4/7/2022 04:00:00 AM,12/20/2019 02:27:59 PM,9/23/2020 11:14:08 AM,10/8/2020 01:04:31 PM,2/9/2023 03:00:00 AM,2/10/2024 03:00:00 AM,,5/22/2023,233 Western Ave,N/A,Essex County,,10000.0,01904,Lynn,Essex,42.635475,-70.970827,Northeast,345,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103067,"Alfred's Finest, Inc",N/A,,N/A,,,8 Scobee Circle,,Plymouth,MA,02360,,,99 Main Street,,Plympton,MA,02367,83-0824729,PDOA103067,6/10/2020 09:46:03 AM,7/3/2020 09:05:59 AM,6/26/2020 01:33:22 PM,,False,,SE303609,SE303609,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,,5/29/2020 04:04:36 PM,7/23/2020 03:22:02 PM,7/23/2020 03:22:17 PM,7/23/2020 04:00:00 AM,7/23/2022 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
