activity,business_dba_name,business_image_url,business_legal_name,business_structure,business_website,data_refreshed_date,expiration_date,id,issue_date,license_status_date,license_term,license_type,licensing_authority,licensing_authority_id,parcel_number,phone_number,premise_city,premise_county,premise_latitude,premise_longitude,premise_state,ccclastupdated,application_status,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,cnb_deemed_complete_date,application_approved_date,lic_start_date,pmt_amount,lic_fee_amount,premise_zip_code,town,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,approved_se_number,business_owner_name,license_designation,premise_street_address,CEID,LicenseStatus,delivery,cultivator,retailer
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
,ZenLeaf,,ZenLeaf,,,2023-12-05T23:06:37.055225,,,,,,Commercial - Retailer,Nevada Cannabis Compliance Board,NVCCB,,,Las Vegas & Unincorporated Clark County,Clark County,36.0745682,-115.2910839,NV,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89148,,,,,,,,,,Adult-Use,9120 W. Post Rd. Ste. 103,,,,,
