license_number,id,business_dba_name,license_type,license_status,address,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,business_email,business_image_url,data_refreshed_date,business_phone,premise_street_address,business_website,premise_latitude,premise_longitude,premise_county,details_url,Street,Licensee Name,License Number,Address,Zipcode,Microbials,Mycotoxins,Residual Solvents,phone_number,ccclastupdated,application_status,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,establishment_zipcode,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,cnb_deemed_complete_date,application_approved_date,lic_start_date,pmt_amount,lic_fee_amount,town,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,approved_se_number,Medical ,adult_use,county,medical,CEID,LicenseStatus,analyses,cultivator,retailer
CCL19-0003460,16990,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Major Farms LLC,"Dylan McGinty, Quadalupe Perea, Zachary Allen",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2022-11-02T00:00:00,Provisional,CA,178-030-1200,Data Not Available,2019-11-14T00:00:00,2023-11-14T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(707) 272-9730,Not Published,,,,Mendocino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003470,16994,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Soto Farms,"Brenda Rosa Perez Anguiano, Emiliano Soto Valencia",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2022-11-02T00:00:00,Provisional,CA,046-290-57,Data Not Available,2019-11-05T00:00:00,2023-11-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(707) 489-6630,Not Published,,,,Mendocino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003480,16817,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Storm Cloud Holdings,Matthew Kuhn,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-03-30T00:00:00,Provisional,CA,125-280-77,Data Not Available,2020-03-30T00:00:00,2024-03-30T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(707) 357-0731,Not Published,,,,Mendocino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003482,17002,Data Not Available,Cultivation -  Medium Indoor,Active,,No Stress Genetics,"Marc Warren, Peter Ishak",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-02-02T00:00:00,Provisional,CA,415-026-02,Data Not Available,2020-02-04T00:00:00,2024-02-04T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(323) 744-1738,Not Published,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003484,17003,Data Not Available,Cultivation -  Nursery,Active,,No Stress Genetics,"Marc Warren, Peter Ishak",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-02-03T00:00:00,Provisional,CA,415-026-02,Data Not Available,2020-02-04T00:00:00,2024-02-04T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(323) 744-1738,Not Published,,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003487,17005,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Ship of the Sun LLC,Adam Wolke,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2022-11-08T00:00:00,Annual,CA,011-380-63-00,Data Not Available,2019-11-08T00:00:00,2023-11-08T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(530) 423-6424,Not Published,,,,Trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003489,17006,Data Not Available,Cultivation -  Specialty Mixed-Light Tier 1,Active,,Briceland Forest Farm,"Daniel Stein, Taylor Thornton",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2022-10-19T00:00:00,Provisional,CA,220-211-001,Data Not Available,2019-10-24T00:00:00,2023-10-24T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(707) 923-2103,Not Published,,,,Humboldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003490,17007,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,MDF Farms,Michael Fantozzi,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2022-11-14T00:00:00,Provisional,CA,048-007-002,Data Not Available,2019-12-03T00:00:00,2023-12-03T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 985-7291,Not Published,,,,Stanislaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003503,16819,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003505,16857,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003509,17012,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003511,17014,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003512,17015,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003521,17016,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003524,17018,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003525,17019,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-18T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-08-27T00:00:00,2024-08-27T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003526,17020,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003527,17021,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003529,17022,Data Not Available,Cultivation -  Small Outdoor,Active,,Santa Rita Holdings Inc.,"Christian Hillenbrand, Jason Hillenbrand, Michael Wachtel",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-05-31T00:00:00,Provisional,CA,099-110-060,Data Not Available,2019-07-30T00:00:00,2023-07-30T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(847) 404-8477,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003531,17023,Data Not Available,Cultivation -  Small Outdoor,Active,,Santa Rita Holdings Inc.,"Christian Hillenbrand, Jason Hillenbrand, Michael Wachtel",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-05-31T00:00:00,Provisional,CA,099-110-060,Data Not Available,2019-07-30T00:00:00,2023-07-30T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(847) 404-8477,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003532,17024,Data Not Available,Cultivation -  Small Outdoor,Active,,Santa Rita Holdings Inc.,"Christian Hillenbrand, Jason Hillenbrand, Michael Wachtel",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-05-31T00:00:00,Provisional,CA,099-110-060,Data Not Available,2019-07-30T00:00:00,2023-07-30T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(847) 404-8477,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003533,17025,Data Not Available,Cultivation -  Specialty Indoor,Active,,Cristina Clark,Cristina Clark,Sole Proprietorship,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2022-11-22T00:00:00,Provisional,CA,5190032013,Data Not Available,2019-12-12T00:00:00,2023-12-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(818) 318-0757,Not Published,,,,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003537,17028,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003539,17030,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003541,17032,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003543,17033,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003544,17034,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003546,17035,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Valley Crest Farms, LLC","Fred Fagundes, Lloyd Fagundes, Marc Garcia, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-07-12T00:00:00,Annual,CA,001-030-022,Data Not Available,2019-07-12T00:00:00,2024-07-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(209) 201-2889,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003552,17038,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Wolf Den Wellness, LLC","Ian McConnell, James Lyons, Jennifer Sullivan-Hofius, Sergio Martinez, Travis Hofius",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-04-20T00:00:00,Provisional,CA,049-250-63,Data Not Available,2020-02-04T00:00:00,2024-02-04T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(707) 484-6076,Not Published,,,,Mendocino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003554,17039,Data Not Available,Cultivation -  Small Outdoor,Active,,Santa Rita Holdings Inc.,"Christian Hillenbrand, Jason Hillenbrand, Michael Wachtel",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-05-31T00:00:00,Provisional,CA,099-110-060,Data Not Available,2019-07-30T00:00:00,2023-07-30T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(847) 404-8477,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003559,16860,Data Not Available,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Active,,Amy Holberg,Amy Holberg,Sole Proprietorship,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-03-17T00:00:00,Annual,CA,220-231-033,Data Not Available,2020-03-19T00:00:00,2024-03-19T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(707) 502-8667,Not Published,,,,Humboldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003563,16893,Data Not Available,Cultivation -  Small Outdoor,Active,,Santa Rita Holdings Inc.,"Christian Hillenbrand, Jason Hillenbrand, Michael Wachtel",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-05-31T00:00:00,Provisional,CA,099-110-060,Data Not Available,2019-07-30T00:00:00,2023-07-30T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(847) 404-8477,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003564,16904,Data Not Available,Cultivation -  Small Indoor,Active,,KC Curz Inc.,"Kassandra Wantz, Liang Boming",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-06-30T00:00:00,Provisional,CA,7347-017-073,Data Not Available,2020-07-03T00:00:00,2024-07-03T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(310) 882-9896,Not Published,,,,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003566,17041,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Wolf Den Wellness LLC,"Ian McConnell, James Lyons, Jennifer Sullivan-Hofius, Sergio Martinez, Travis Hofius",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-03-02T00:00:00,Provisional,CA,049-250-66,Data Not Available,2020-02-03T00:00:00,2024-02-03T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(707) 621-3091,Not Published,,,,Mendocino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003567,17042,Data Not Available,Cultivation -  Small Indoor,Active,,Super Premium Cancorp Inc.,"Dani Shaker, Daniel Afari, Lover Robinson",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-04-28T00:00:00,Provisional,CA,6007-010-003,Data Not Available,2020-04-01T00:00:00,2024-04-01T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(310) 980-7178,Not Published,,,,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003571,17043,Data Not Available,Cultivation -  Nursery,Active,,Santa Rita Holdings Inc.,"Christian Hillenbrand, Jason Hillenbrand, Michael Wachtel",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-05-31T00:00:00,Provisional,CA,099-110-060,Data Not Available,2019-07-30T00:00:00,2023-07-30T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(847) 404-8477,Not Published,,,,Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003573,17044,Data Not Available,Cultivation -  Specialty Mixed-Light Tier 1,Active,,"Babakhan Wellness Group, Inc.","nathon Perdoni, Remi Zajac, Zoubida Zajac",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,2023-07-28T00:00:00,Provisional,CA,16623009,Data Not Available,2020-02-12T00:00:00,2025-02-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(760) 840-0918,Not Published,,,,Mendocino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003574,17045,Data Not Available,Cultivation -  Nursery,Active,,"Babakhan Wellness Group, Inc.","Nathon Perdoni, Remi Zajac, Zoubida Zajac",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,2023-07-28T00:00:00,Provisional,CA,16623011,Data Not Available,2020-02-12T00:00:00,2025-02-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(707) 472-1236,Not Published,,,,Mendocino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003577,17047,Data Not Available,Cultivation -  Specialty Indoor,Active,,"GAMA Lancaster, LLC","Anush Manukyan, Armen Khoudoian, Gilbert Shahnazaryan, Richard Moody",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-02-01T00:00:00,Annual,CA,3132016035,Data Not Available,2020-02-07T00:00:00,2024-02-07T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(818) 355-7551,Not Published,,,,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCL19-0003578,17048,Data Not Available,Cultivation -  Small Indoor,Active,,"RJRC, LLC","Jose Chavez Segoviano, Raymond` Ebrahimians",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,2023-06-10T00:00:00,Provisional,CA,2109-001-025,Data Not Available,2019-08-09T00:00:00,2023-08-09T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2023-08-02T04:54:22.9233333,(818) 858-4374,Not Published,,,,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
